Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds,Odd BTTS,HORA,COLUNA,PROBABILIDADE,OUTCOME
1741924,Super,2025-05-21,1900-01-01 15:28:00,Buenos Aires,Sao Paulo,3,2,5,2.3,3.0,2.3,3.0,2.3,3.6,3.0,3-2,6.0,2025-05-21 15:00:00,1,15,28,0.548498845265589,2
1741929,Super,2025-05-21,1900-01-01 15:31:00,Asuncion,Belo Horizonte,0,0,0,2.05,3.5,2.05,3.5,3.5,3.6,2.05,0-0,7.0,2025-05-21 15:00:00,0,15,31,0.40388510403240657,1
1741936,Super,2025-05-21,1900-01-01 15:34:00,La Plata,La Boca,2,0,2,2.75,2.7,2.75,2.7,2.7,3.2,2.75,2-0,10.0,2025-05-21 15:00:00,0,15,34,0.5032173738186205,2
1741941,Super,2025-05-21,1900-01-01 15:37:00,Belo Horizonte,Santos,0,1,1,3.5,2.07,3.5,2.07,2.07,3.5,3.5,0-1,7.5,2025-05-21 15:00:00,0,15,37,0.5935863874345549,0
1741953,Super,2025-05-21,1900-01-01 15:40:00,Agua Branca,Penarol,2,1,3,2.07,3.6,3.6,2.07,2.07,3.5,3.6,2-1,8.0,2025-05-21 15:00:00,1,15,40,0.5980877019452687,2
1741961,Super,2025-05-21,1900-01-01 15:43:00,Medellin,Belo Horizonte,0,3,3,3.4,2.1,2.1,3.4,3.4,3.5,2.1,0-3,7.0,2025-05-21 15:00:00,0,15,43,0.41379310344827597,0
1741966,Super,2025-05-21,1900-01-01 15:46:00,La Plata,Asuncion,5,0,5,2.1,3.6,2.1,3.6,2.1,3.3,3.6,5-0,9.0,2025-05-21 15:00:00,0,15,46,0.5938566552901022,2
1741970,Super,2025-05-21,1900-01-01 15:49:00,Avellaneda,Buenos Aires,0,0,0,2.55,2.7,2.55,2.7,2.7,3.5,2.55,0-0,7.0,2025-05-21 15:00:00,0,15,49,0.4896080760095012,1
1741976,Super,2025-05-21,1900-01-01 15:52:00,Sao Paulo,Agua Branca,2,3,5,2.7,2.55,2.7,2.55,2.7,3.6,2.55,2-3,6.5,2025-05-21 15:00:00,1,15,52,0.4895287958115183,0
1741987,Super,2025-05-21,1900-01-01 15:55:00,Belo Horizonte,Montevideo,0,1,1,4.2,1.83,4.2,1.83,1.83,3.8,4.2,0-1,6.5,2025-05-21 15:00:00,0,15,55,0.647156862745098,0
1741993,Super,2025-05-21,1900-01-01 15:58:00,Itaquera,La Plata,0,0,0,3.1,2.4,3.1,2.4,2.4,3.25,3.1,0-0,9.0,2025-05-21 15:00:00,0,15,58,0.5449338336954375,1
1741721,Super,2025-05-21,1900-01-01 14:01:00,Porto Alegre,Rio de Janeiro,0,0,0,2.5,2.9,2.5,2.9,2.9,3.25,2.5,0-0,9.0,2025-05-21 15:00:00,0,14,1,0.47379032258064524,1
1741732,Super,2025-05-21,1900-01-01 14:04:00,Santiago,La Boca,0,1,1,2.2,3.2,2.2,3.2,3.2,3.5,2.2,0-1,7.0,2025-05-21 15:00:00,0,14,4,0.43253662297609874,0
1741733,Super,2025-05-21,1900-01-01 14:07:00,Asuncion,Quito,0,1,1,2.7,2.6,2.7,2.6,2.6,3.4,2.7,0-1,8.0,2025-05-21 15:00:00,0,14,7,0.5067891373801916,0
1741739,Super,2025-05-21,1900-01-01 14:10:00,Buenos Aires,La Plata,2,3,5,2.35,3.1,2.35,3.1,2.35,3.4,3.1,2-3,8.0,2025-05-21 15:00:00,1,14,10,0.5493898895990703,0
1741750,Super,2025-05-21,1900-01-01 14:13:00,Montevideo,Agua Branca,1,1,2,2.2,3.2,2.2,3.2,3.2,3.6,2.2,1-1,6.5,2025-05-21 15:00:00,1,14,13,0.43202416918429004,1
1741755,Super,2025-05-21,1900-01-01 14:16:00,La Boca,Penarol,3,0,3,2.15,3.6,3.6,2.15,2.15,3.3,3.6,3-0,9.0,2025-05-21 15:00:00,0,14,16,0.5895564289724874,2
1741762,Super,2025-05-21,1900-01-01 14:19:00,Medellin,Montevideo,0,1,1,3.0,2.35,3.0,2.35,2.35,3.4,3.0,0-1,7.5,2025-05-21 15:00:00,0,14,19,0.5437797147385103,0
1741768,Super,2025-05-21,1900-01-01 14:22:00,Buenos Aires,Porto Alegre,4,3,7,2.25,3.25,2.25,3.25,2.25,3.4,3.25,4-3,8.5,2025-05-21 15:00:00,1,14,22,0.5653531955790485,2
1741774,Super,2025-05-21,1900-01-01 14:25:00,Guayaquil,Sao Paulo,3,0,3,2.62,2.55,2.55,2.62,2.62,3.6,2.55,3-0,6.5,2025-05-21 15:00:00,0,14,25,0.49501838453326996,2
1741785,Super,2025-05-21,1900-01-01 14:28:00,Avellaneda,Rio de Janeiro,2,1,3,2.9,2.45,2.45,2.9,2.9,3.4,2.45,2-1,7.5,2025-05-21 15:00:00,1,14,28,0.4697568689464321,2
1741791,Super,2025-05-21,1900-01-01 14:31:00,Belo Horizonte,Lima,2,1,3,1.72,4.75,4.75,1.72,1.72,3.8,4.75,2-1,6.5,2025-05-21 15:00:00,1,14,31,0.675754060324826,2
1741797,Super,2025-05-21,1900-01-01 14:34:00,Guayaquil,Asuncion,1,0,1,3.1,2.3,3.1,2.3,2.3,3.5,3.1,1-0,7.0,2025-05-21 15:00:00,0,14,34,0.5537840952746832,2
1741803,Super,2025-05-21,1900-01-01 14:37:00,Buenos Aires,Avellaneda,0,1,1,3.1,2.25,3.1,2.25,2.25,3.5,3.1,0-1,7.0,2025-05-21 15:00:00,0,14,37,0.5578793774319065,0
1741813,Super,2025-05-21,1900-01-01 14:40:00,Itaquera,Rio de Janeiro,2,0,2,2.6,2.7,2.6,2.7,2.7,3.4,2.6,2-0,7.5,2025-05-21 15:00:00,0,14,40,0.49321086261980834,2
1741818,Super,2025-05-21,1900-01-01 14:43:00,Porto Alegre,Penarol,1,1,2,3.3,2.35,3.3,2.35,2.35,3.1,3.3,1-1,11.0,2025-05-21 15:00:00,1,14,43,0.5582706766917294,1
1741825,Super,2025-05-21,1900-01-01 14:46:00,Medellin,Quito,0,0,0,2.8,2.5,2.8,2.5,2.5,3.3,2.8,0-0,8.5,2025-05-21 15:00:00,0,14,46,0.5202123315639036,1
1741830,Super,2025-05-21,1900-01-01 14:49:00,Lima,La Plata,0,0,0,2.3,3.1,2.3,3.1,3.1,3.4,2.3,0-0,8.5,2025-05-21 15:00:00,0,14,49,0.4466457434287955,1
1741845,Super,2025-05-21,1900-01-01 14:52:00,Bogota,Guayaquil,0,1,1,3.0,2.37,3.0,2.37,2.37,3.4,3.0,0-1,8.5,2025-05-21 15:00:00,0,14,52,0.5422185430463576,0
1741848,Super,2025-05-21,1900-01-01 14:55:00,La Plata,Itaquera,0,0,0,2.87,2.55,2.87,2.55,2.55,3.25,2.87,0-0,9.0,2025-05-21 15:00:00,0,14,55,0.520855475565003,1
1741854,Super,2025-05-21,1900-01-01 14:58:00,Rio de Janeiro,Guayaquil,2,2,4,2.0,3.6,2.0,3.6,2.0,3.6,3.6,2-2,7.0,2025-05-21 15:00:00,1,14,58,0.6052631578947368,1
1741578,Super,2025-05-21,1900-01-01 13:01:00,Lima,Guayaquil,4,0,4,2.75,2.5,2.75,2.5,2.75,3.6,2.5,4-0,6.5,2025-05-21 15:00:00,0,13,1,0.4825412221144521,2
1741589,Super,2025-05-21,1900-01-01 13:04:00,Rio de Janeiro,La Boca,1,1,2,3.1,2.35,3.1,2.35,2.35,3.4,3.1,1-1,8.0,2025-05-21 15:00:00,1,13,4,0.5493898895990703,1
1741595,Super,2025-05-21,1900-01-01 13:07:00,Santos,Avellaneda,0,0,0,3.0,2.37,3.0,2.37,2.37,3.3,3.0,0-0,8.5,2025-05-21 15:00:00,0,13,7,0.5418629938383472,1
1741601,Super,2025-05-21,1900-01-01 13:10:00,Asuncion,Lima,2,1,3,2.25,3.1,3.1,2.25,2.25,3.5,3.1,2-1,7.0,2025-05-21 15:00:00,1,13,10,0.5578793774319065,2
1741607,Super,2025-05-21,1900-01-01 13:13:00,Agua Branca,La Plata,4,1,5,2.25,3.25,2.25,3.25,2.25,3.4,3.25,4-1,8.5,2025-05-21 15:00:00,1,13,13,0.5653531955790485,2
1741613,Super,2025-05-21,1900-01-01 13:16:00,Sao Paulo,Avellaneda,5,1,6,2.37,2.9,2.37,2.9,2.37,3.5,2.9,5-1,7.0,2025-05-21 15:00:00,1,13,16,0.5366340153250652,2
1741624,Super,2025-05-21,1900-01-01 13:19:00,Penarol,Belo Horizonte,1,2,3,3.3,2.15,2.15,3.3,3.3,3.5,2.15,1-2,7.5,2025-05-21 15:00:00,1,13,19,0.423098968284295,0
1741630,Super,2025-05-21,1900-01-01 13:22:00,Medellin,Bogota,1,1,2,2.75,2.62,2.75,2.62,2.62,3.2,2.75,1-1,10.0,2025-05-21 15:00:00,1,13,22,0.5085284349501824,1
1741636,Super,2025-05-21,1900-01-01 13:25:00,La Plata,Quito,2,2,4,2.25,3.3,2.25,3.3,2.25,3.3,3.3,2-2,9.0,2025-05-21 15:00:00,1,13,25,0.5673076923076923,1
1741641,Super,2025-05-21,1900-01-01 13:28:00,Santiago,Santos,1,0,1,2.35,3.0,2.35,3.0,3.0,3.5,2.35,1-0,7.0,2025-05-21 15:00:00,0,13,28,0.4558680892337536,2
1741647,Super,2025-05-21,1900-01-01 13:31:00,Porto Alegre,Belo Horizonte,2,1,3,3.1,2.3,2.3,3.1,3.1,3.4,2.3,2-1,8.5,2025-05-21 15:00:00,1,13,31,0.4466457434287955,2
1741661,Super,2025-05-21,1900-01-01 13:34:00,Guayaquil,Penarol,0,0,0,2.9,2.45,2.9,2.45,2.45,3.4,2.9,0-0,8.0,2025-05-21 15:00:00,0,13,34,0.5302431310535678,1
1741667,Super,2025-05-21,1900-01-01 13:37:00,Itaquera,Lima,4,1,5,1.95,3.8,1.95,3.8,1.95,3.6,3.8,4-1,7.5,2025-05-21 15:00:00,1,13,37,0.6184631803628603,2
1741671,Super,2025-05-21,1900-01-01 13:40:00,Bogota,Buenos Aires,1,0,1,2.55,2.8,2.55,2.8,2.8,3.4,2.55,1-0,8.0,2025-05-21 15:00:00,0,13,40,0.4832214765100671,2
1741676,Super,2025-05-21,1900-01-01 13:43:00,Montevideo,La Plata,0,2,2,2.45,2.9,2.45,2.9,2.9,3.3,2.45,0-2,8.5,2025-05-21 15:00:00,0,13,43,0.47001211631663975,0
1741682,Super,2025-05-21,1900-01-01 13:46:00,Medellin,Lima,2,1,3,2.2,3.25,3.25,2.2,2.2,3.5,3.25,2-1,7.5,2025-05-21 15:00:00,1,13,46,0.5700667302192565,2
1741694,Super,2025-05-21,1900-01-01 13:49:00,Sao Paulo,Belo Horizonte,2,1,3,2.9,2.3,2.3,2.9,2.9,3.6,2.3,2-1,6.0,2025-05-21 15:00:00,1,13,49,0.45746356833398977,2
1741699,Super,2025-05-21,1900-01-01 13:52:00,Porto Alegre,Asuncion,0,1,1,3.5,2.2,3.5,2.2,2.2,3.25,3.5,0-1,10.0,2025-05-21 15:00:00,0,13,52,0.5805529075309818,0
1741706,Super,2025-05-21,1900-01-01 13:55:00,Belo Horizonte,Agua Branca,2,3,5,2.25,3.1,2.25,3.1,2.25,3.6,3.1,2-3,6.5,2025-05-21 15:00:00,1,13,55,0.5583190394511148,0
1741714,Super,2025-05-21,1900-01-01 13:58:00,Penarol,Itaquera,2,1,3,2.8,2.55,2.55,2.8,2.8,3.3,2.55,2-1,8.5,2025-05-21 15:00:00,1,13,58,0.4833635813672111,2
1742283,Euro,2025-05-21,1900-01-01 18:02:00,França,Sérvia,3,1,4,2.15,3.4,2.15,3.4,2.15,3.5,3.4,3-1,8.0,2025-05-21 15:00:00,1,18,2,0.5818215821956236,2
1742289,Euro,2025-05-21,1900-01-01 18:05:00,Espanha,Itália,1,1,2,2.9,2.37,2.9,2.37,2.37,3.5,2.9,1-1,7.0,2025-05-21 15:00:00,1,18,5,0.5366340153250652,1
1742295,Euro,2025-05-21,1900-01-01 18:08:00,Geórgia,Turquia,1,0,1,2.5,2.9,2.5,2.9,2.9,3.25,2.5,1-0,9.0,2025-05-21 15:00:00,0,18,8,0.47379032258064524,2
1742301,Euro,2025-05-21,1900-01-01 18:11:00,Croácia,Sérvia,0,0,0,3.0,2.4,3.0,2.4,2.4,3.3,3.0,0-0,8.5,2025-05-21 15:00:00,0,18,11,0.5395683453237411,1
1742306,Euro,2025-05-21,1900-01-01 18:14:00,Polônia,Áustria,2,1,3,2.62,2.75,2.75,2.62,2.62,3.3,2.75,2-1,8.5,2025-05-21 15:00:00,1,18,14,0.5086054721977052,2
1742316,Euro,2025-05-21,1900-01-01 18:17:00,Sérvia,Eslováquia,1,0,1,3.4,2.2,3.4,2.2,2.2,3.3,3.4,1-0,9.0,2025-05-21 15:00:00,0,18,17,0.576271186440678,2
1742324,Euro,2025-05-21,1900-01-01 18:20:00,Bélgica,República Tcheca,2,0,2,3.25,2.25,3.25,2.25,2.25,3.4,3.25,2-0,8.5,2025-05-21 15:00:00,0,18,20,0.5653531955790485,2
1742333,Euro,2025-05-21,1900-01-01 18:23:00,Espanha,Suíça,0,4,4,2.25,3.1,2.25,3.1,2.25,3.6,3.1,0-4,6.5,2025-05-21 15:00:00,0,18,23,0.5583190394511148,0
1742339,Euro,2025-05-21,1900-01-01 18:26:00,Croácia,Geórgia,2,1,3,2.05,3.6,3.6,2.05,2.05,3.5,3.6,2-1,8.0,2025-05-21 15:00:00,1,18,26,0.5998895231080832,2
1742345,Euro,2025-05-21,1900-01-01 18:29:00,Turquia,Romênia,4,0,4,2.3,3.1,2.3,3.1,2.3,3.4,3.1,4-0,8.0,2025-05-21 15:00:00,0,18,29,0.5533542565712045,2
1742352,Euro,2025-05-21,1900-01-01 18:32:00,Eslováquia,Croácia,0,0,0,2.45,2.87,2.45,2.87,2.87,3.4,2.45,0-0,7.5,2025-05-21 15:00:00,0,18,32,0.47157586735404766,1
1742357,Euro,2025-05-21,1900-01-01 18:35:00,Dinamarca,República Tcheca,0,1,1,3.2,2.35,3.2,2.35,2.35,3.2,3.2,0-1,10.0,2025-05-21 15:00:00,0,18,35,0.5537974683544303,0
1742368,Euro,2025-05-21,1900-01-01 18:38:00,Áustria,Bélgica,0,1,1,2.62,2.6,2.62,2.6,2.6,3.5,2.62,0-1,7.5,2025-05-21 15:00:00,0,18,38,0.5013954230125189,0
1742375,Euro,2025-05-21,1900-01-01 18:41:00,França,Escócia,0,1,1,3.5,2.07,3.5,2.07,2.07,3.6,3.5,0-1,7.0,2025-05-21 15:00:00,0,18,41,0.5942960764919222,0
1742381,Euro,2025-05-21,1900-01-01 18:44:00,Ucrânia,Espanha,1,1,2,2.4,2.87,2.4,2.87,2.87,3.5,2.4,1-1,7.0,2025-05-21 15:00:00,1,18,44,0.4675324675324675,1
1742387,Euro,2025-05-21,1900-01-01 18:47:00,Itália,Geórgia,4,1,5,2.0,3.8,2.0,3.8,2.0,3.4,3.8,4-1,8.5,2025-05-21 15:00:00,1,18,47,0.6120058565153734,2
1742393,Euro,2025-05-21,1900-01-01 18:50:00,Eslovênia,Sérvia,0,2,2,2.8,2.7,2.8,2.7,2.7,3.1,2.8,0-2,11.0,2025-05-21 15:00:00,0,18,50,0.5062982527427874,0
1742399,Euro,2025-05-21,1900-01-01 18:53:00,Espanha,Inglaterra,1,2,3,2.6,2.6,2.6,2.6,2.6,3.6,2.6,1-2,6.0,2025-05-21 15:00:00,1,18,53,0.5,0
1742410,Euro,2025-05-21,1900-01-01 18:56:00,Portugal,Escócia,2,1,3,2.2,3.3,3.3,2.2,2.2,3.5,3.3,2-1,7.5,2025-05-21 15:00:00,1,18,56,0.5726141078838175,2
1742417,Euro,2025-05-21,1900-01-01 18:59:00,Croácia,Ucrânia,1,1,2,3.2,2.25,3.2,2.25,2.25,3.4,3.2,1-1,7.5,2025-05-21 15:00:00,1,18,59,0.5627671978235522,1
1742141,Euro,2025-05-21,1900-01-01 17:02:00,Portugal,Alemanha,1,0,1,2.7,2.55,2.7,2.55,2.55,3.5,2.7,1-0,7.0,2025-05-21 15:00:00,0,17,2,0.5103919239904988,2
1742147,Euro,2025-05-21,1900-01-01 17:05:00,Romênia,Eslovênia,0,2,2,2.9,2.5,2.9,2.5,2.5,3.3,2.9,0-2,9.0,2025-05-21 15:00:00,0,17,5,0.5263262863980853,0
1742158,Euro,2025-05-21,1900-01-01 17:08:00,República Tcheca,Espanha,0,1,1,2.5,2.8,2.5,2.8,2.8,3.4,2.5,0-1,8.0,2025-05-21 15:00:00,0,17,8,0.4796163069544364,0
1742164,Euro,2025-05-21,1900-01-01 17:11:00,Bélgica,Dinamarca,1,0,1,3.0,2.4,3.0,2.4,2.4,3.4,3.0,1-0,7.5,2025-05-21 15:00:00,0,17,11,0.5399061032863849,2
1742171,Euro,2025-05-21,1900-01-01 17:14:00,Geórgia,Espanha,1,1,2,2.2,3.2,2.2,3.2,3.2,3.5,2.2,1-1,7.0,2025-05-21 15:00:00,1,17,14,0.43253662297609874,1
1742176,Euro,2025-05-21,1900-01-01 17:17:00,Inglaterra,Itália,1,1,2,3.1,2.25,3.1,2.25,2.25,3.5,3.1,1-1,7.0,2025-05-21 15:00:00,1,17,17,0.5578793774319065,1
1742182,Euro,2025-05-21,1900-01-01 17:20:00,Eslovênia,Romênia,1,0,1,2.9,2.45,2.9,2.45,2.45,3.3,2.9,1-0,8.5,2025-05-21 15:00:00,0,17,20,0.5299878836833603,2
1742189,Euro,2025-05-21,1900-01-01 17:23:00,França,Áustria,1,1,2,3.4,2.15,3.4,2.15,2.15,3.5,3.4,1-1,7.0,2025-05-21 15:00:00,1,17,23,0.5818215821956236,1
1742199,Euro,2025-05-21,1900-01-01 17:26:00,Turquia,Geórgia,0,0,0,3.6,2.1,3.6,2.1,2.1,3.3,3.6,0-0,9.0,2025-05-21 15:00:00,0,17,26,0.5938566552901022,1
1742205,Euro,2025-05-21,1900-01-01 17:29:00,Países Baixos,Eslováquia,1,0,1,3.4,2.1,3.4,2.1,2.1,3.6,3.4,1-0,7.0,2025-05-21 15:00:00,0,17,29,0.5868596881959911,2
1742212,Euro,2025-05-21,1900-01-01 17:32:00,Hungria,Dinamarca,0,2,2,2.7,2.62,2.7,2.62,2.62,3.3,2.7,0-2,9.0,2025-05-21 15:00:00,0,17,32,0.5053593179049939,0
1742221,Euro,2025-05-21,1900-01-01 17:35:00,Bélgica,Alemanha,0,2,2,2.62,2.6,2.62,2.6,2.6,3.5,2.62,0-2,6.5,2025-05-21 15:00:00,0,17,35,0.5013954230125189,0
1742227,Euro,2025-05-21,1900-01-01 17:38:00,Turquia,Eslováquia,2,1,3,2.2,3.4,3.4,2.2,2.2,3.3,3.4,2-1,9.0,2025-05-21 15:00:00,1,17,38,0.576271186440678,2
1742233,Euro,2025-05-21,1900-01-01 17:41:00,Escócia,Dinamarca,4,3,7,2.62,2.7,2.62,2.7,2.62,3.4,2.7,4-3,8.0,2025-05-21 15:00:00,1,17,41,0.505404975757094,2
1742239,Euro,2025-05-21,1900-01-01 17:44:00,Sérvia,Hungria,1,0,1,3.1,2.4,3.1,2.4,2.4,3.25,3.1,1-0,9.0,2025-05-21 15:00:00,0,17,44,0.5449338336954375,2
1742246,Euro,2025-05-21,1900-01-01 17:47:00,Polônia,Dinamarca,0,1,1,2.62,2.75,2.62,2.75,2.75,3.25,2.62,0-1,9.0,2025-05-21 15:00:00,0,17,47,0.49143262698975976,0
1742256,Euro,2025-05-21,1900-01-01 17:50:00,Escócia,Ucrânia,0,0,0,3.0,2.37,3.0,2.37,2.37,3.4,3.0,0-0,7.5,2025-05-21 15:00:00,0,17,50,0.5422185430463576,1
1742261,Euro,2025-05-21,1900-01-01 17:53:00,Sérvia,Polônia,2,0,2,3.2,2.35,3.2,2.35,2.35,3.2,3.2,2-0,10.0,2025-05-21 15:00:00,0,17,53,0.5537974683544303,2
1742269,Euro,2025-05-21,1900-01-01 17:56:00,República Tcheca,Romênia,0,1,1,3.0,2.37,3.0,2.37,2.37,3.4,3.0,0-1,8.5,2025-05-21 15:00:00,0,17,56,0.5422185430463576,0
1742277,Euro,2025-05-21,1900-01-01 17:59:00,Itália,Polônia,0,0,0,3.4,2.2,3.4,2.2,2.2,3.3,3.4,0-0,9.0,2025-05-21 15:00:00,0,17,59,0.576271186440678,1
1742004,Euro,2025-05-21,1900-01-01 16:02:00,Sérvia,Romênia,1,3,4,2.3,3.1,2.3,3.1,2.3,3.4,3.1,1-3,8.0,2025-05-21 15:00:00,1,16,2,0.5533542565712045,0
1742010,Euro,2025-05-21,1900-01-01 16:05:00,Espanha,Portugal,1,0,1,2.8,2.45,2.8,2.45,2.45,3.5,2.8,1-0,7.0,2025-05-21 15:00:00,0,16,5,0.5242718446601942,2
1742016,Euro,2025-05-21,1900-01-01 16:08:00,Suíça,Inglaterra,1,1,2,2.37,2.87,2.37,2.87,2.87,3.6,2.37,1-1,6.5,2025-05-21 15:00:00,1,16,8,0.46493401750961394,1
1742022,Euro,2025-05-21,1900-01-01 16:11:00,Bélgica,Hungria,0,2,2,3.2,2.25,3.2,2.25,2.25,3.4,3.2,0-2,7.5,2025-05-21 15:00:00,0,16,11,0.5627671978235522,0
1742028,Euro,2025-05-21,1900-01-01 16:14:00,Albânia,Espanha,2,1,3,2.9,2.45,2.45,2.9,2.9,3.3,2.45,2-1,8.5,2025-05-21 15:00:00,1,16,14,0.47001211631663975,2
1742039,Euro,2025-05-21,1900-01-01 16:17:00,Eslovênia,Alemanha,1,0,1,2.4,3.0,2.4,3.0,3.0,3.3,2.4,1-0,8.5,2025-05-21 15:00:00,0,16,17,0.460431654676259,2
1742046,Euro,2025-05-21,1900-01-01 16:20:00,França,Croácia,2,5,7,2.2,3.2,2.2,3.2,2.2,3.6,3.2,2-5,7.0,2025-05-21 15:00:00,1,16,20,0.56797583081571,0
1742052,Euro,2025-05-21,1900-01-01 16:23:00,Espanha,Países Baixos,2,1,3,2.3,3.0,3.0,2.3,2.3,3.6,3.0,2-1,6.0,2025-05-21 15:00:00,1,16,23,0.548498845265589,2
1742058,Euro,2025-05-21,1900-01-01 16:26:00,França,Polônia,3,0,3,2.02,3.75,3.75,2.02,2.02,3.5,3.75,3-0,8.0,2025-05-21 15:00:00,0,16,26,0.6090205257472091,2
1742066,Euro,2025-05-21,1900-01-01 16:29:00,Portugal,Bélgica,3,0,3,2.37,2.9,2.9,2.37,2.37,3.5,2.9,3-0,7.0,2025-05-21 15:00:00,0,16,29,0.5366340153250652,2
1742071,Euro,2025-05-21,1900-01-01 16:32:00,Dinamarca,Eslováquia,0,0,0,3.5,2.1,3.5,2.1,2.1,3.4,3.5,0-0,8.5,2025-05-21 15:00:00,0,16,32,0.590185676392573,1
1742078,Euro,2025-05-21,1900-01-01 16:35:00,República Tcheca,Itália,2,2,4,2.75,2.62,2.75,2.62,2.75,3.25,2.62,2-2,9.0,2025-05-21 15:00:00,1,16,35,0.49143262698975976,1
1742089,Euro,2025-05-21,1900-01-01 16:38:00,Eslováquia,Portugal,2,0,2,2.3,3.1,2.3,3.1,3.1,3.4,2.3,2-0,7.5,2025-05-21 15:00:00,0,16,38,0.4466457434287955,2
1742094,Euro,2025-05-21,1900-01-01 16:41:00,Países Baixos,Romênia,1,0,1,3.1,2.25,3.1,2.25,2.25,3.6,3.1,1-0,6.5,2025-05-21 15:00:00,0,16,41,0.5583190394511148,2
1742099,Euro,2025-05-21,1900-01-01 16:44:00,Albânia,Sérvia,1,2,3,2.7,2.8,2.8,2.7,2.7,3.1,2.8,1-2,11.0,2025-05-21 15:00:00,1,16,44,0.5062982527427874,0
1742106,Euro,2025-05-21,1900-01-01 16:47:00,Romênia,França,1,3,4,3.0,2.25,3.0,2.25,3.0,3.6,2.25,1-3,6.5,2025-05-21 15:00:00,1,16,47,0.4473684210526316,0
1742112,Euro,2025-05-21,1900-01-01 16:50:00,Suíça,Portugal,1,2,3,2.7,2.55,2.55,2.7,2.7,3.5,2.55,1-2,7.0,2025-05-21 15:00:00,1,16,50,0.4896080760095012,0
1742123,Euro,2025-05-21,1900-01-01 16:53:00,Alemanha,Ucrânia,4,2,6,2.07,3.5,2.07,3.5,2.07,3.5,3.5,4-2,7.5,2025-05-21 15:00:00,1,16,53,0.5935863874345549,2
1742129,Euro,2025-05-21,1900-01-01 16:56:00,Países Baixos,Áustria,1,5,6,2.37,2.9,2.37,2.9,2.37,3.5,2.9,1-5,7.0,2025-05-21 15:00:00,1,16,56,0.5366340153250652,0
1742135,Euro,2025-05-21,1900-01-01 16:59:00,Polônia,Sérvia,0,3,3,2.7,2.75,2.75,2.7,2.7,3.2,2.75,0-3,10.0,2025-05-21 15:00:00,0,16,59,0.5032173738186205,0
1741862,Euro,2025-05-21,1900-01-01 15:02:00,Romênia,Dinamarca,2,1,3,2.7,2.6,2.6,2.7,2.7,3.4,2.6,2-1,7.5,2025-05-21 15:00:00,1,15,2,0.49321086261980834,2
1741869,Euro,2025-05-21,1900-01-01 15:05:00,Ucrânia,Polônia,2,1,3,2.45,2.9,2.9,2.45,2.45,3.3,2.9,2-1,9.0,2025-05-21 15:00:00,1,15,5,0.5299878836833603,2
1741879,Euro,2025-05-21,1900-01-01 15:08:00,França,Países Baixos,1,3,4,2.15,3.2,2.15,3.2,2.15,3.6,3.2,1-3,6.0,2025-05-21 15:00:00,1,15,8,0.5723029839326702,0
1741885,Euro,2025-05-21,1900-01-01 15:11:00,Eslováquia,Áustria,2,3,5,2.8,2.5,2.8,2.5,2.8,3.4,2.5,2-3,8.0,2025-05-21 15:00:00,1,15,11,0.4796163069544364,0
1741891,Euro,2025-05-21,1900-01-01 15:14:00,Alemanha,Hungria,1,0,1,3.4,2.15,3.4,2.15,2.15,3.5,3.4,1-0,7.5,2025-05-21 15:00:00,0,15,14,0.5818215821956236,2
1741897,Euro,2025-05-21,1900-01-01 15:17:00,Ucrânia,Albânia,2,2,4,2.5,3.0,2.5,3.0,2.5,3.2,3.0,2-2,10.0,2025-05-21 15:00:00,1,15,17,0.5318725099601593,1
1741903,Euro,2025-05-21,1900-01-01 15:20:00,Áustria,Romênia,0,0,0,3.1,2.3,3.1,2.3,2.3,3.5,3.1,0-0,7.5,2025-05-21 15:00:00,0,15,20,0.5537840952746832,1
1741915,Euro,2025-05-21,1900-01-01 15:23:00,Eslovênia,Suíça,1,0,1,2.75,2.62,2.75,2.62,2.62,3.3,2.75,1-0,8.5,2025-05-21 15:00:00,0,15,23,0.5086054721977052,2
1741920,Euro,2025-05-21,1900-01-01 15:26:00,Escócia,Eslováquia,1,1,2,3.2,2.25,3.2,2.25,2.25,3.5,3.2,1-1,7.5,2025-05-21 15:00:00,1,15,26,0.5632730732635584,1
1741926,Euro,2025-05-21,1900-01-01 15:29:00,Itália,Romênia,0,2,2,3.3,2.15,3.3,2.15,2.15,3.5,3.3,0-2,7.5,2025-05-21 15:00:00,0,15,29,0.576901031715705,0
1741932,Euro,2025-05-21,1900-01-01 15:32:00,Espanha,Sérvia,1,2,3,2.25,3.2,3.2,2.25,2.25,3.4,3.2,1-2,7.5,2025-05-21 15:00:00,1,15,32,0.5627671978235522,0
1741939,Euro,2025-05-21,1900-01-01 15:35:00,Turquia,Eslovênia,1,0,1,3.25,2.35,3.25,2.35,2.35,3.1,3.25,1-0,11.0,2025-05-21 15:00:00,0,15,35,0.5558055805580557,2
1741944,Euro,2025-05-21,1900-01-01 15:38:00,Alemanha,Geórgia,1,0,1,4.0,1.9,4.0,1.9,1.9,3.6,4.0,1-0,7.5,2025-05-21 15:00:00,0,15,38,0.6310679611650486,2
