Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds
1701319,Copa,2025-05-09,14:49,Países Baixos,Equador,2,1,3,2.15,3.30,3.30,2.15,2.15,3.50,3.30,2-1,7.50,09-05-2025 11:45
1701328,Copa,2025-05-09,14:52,México,Brasil,4,1,5,3.10,2.25,3.10,2.25,3.10,3.50,2.25,4-1,7.00,09-05-2025 11:45
1701333,Copa,2025-05-09,14:55,Uruguai,Senegal,0,1,1,2.90,2.50,2.90,2.50,2.50,3.30,2.90,0-1,9.00,09-05-2025 11:45
1701340,Copa,2025-05-09,14:58,Coreia do Sul,Inglaterra,2,2,4,3.40,2.10,3.40,2.10,3.40,3.50,2.10,2-2,7.00,09-05-2025 11:45
1701068,Copa,2025-05-09,13:01,Equador,Croácia,1,3,4,2.70,2.62,2.70,2.62,2.70,3.30,2.62,1-3,8.50,09-05-2025 11:45
1701076,Copa,2025-05-09,13:04,Suíça,Bélgica,2,2,4,2.70,2.60,2.70,2.60,2.70,3.40,2.60,2-2,7.50,09-05-2025 11:45
1701081,Copa,2025-05-09,13:07,País de Gales,Arábia Saudita,0,0,0,3.25,2.20,3.25,2.20,2.20,3.50,3.25,0-0,7.50,09-05-2025 11:45
1701088,Copa,2025-05-09,13:10,Portugal,Tunísia,1,1,2,3.60,2.00,3.60,2.00,2.00,3.60,3.60,1-1,7.00,09-05-2025 11:45
1701095,Copa,2025-05-09,13:13,Brasil,Senegal,3,2,5,2.07,3.60,2.07,3.60,2.07,3.40,3.60,3-2,8.00,09-05-2025 11:45
1701102,Copa,2025-05-09,13:16,Gana,Coreia do Sul,0,1,1,3.00,2.35,3.00,2.35,2.35,3.40,3.00,0-1,7.50,09-05-2025 11:45
1701109,Copa,2025-05-09,13:19,Uruguai,Irã,0,1,1,3.75,2.00,3.75,2.00,2.00,3.60,3.75,0-1,7.00,09-05-2025 11:45
1701116,Copa,2025-05-09,13:22,Coreia do Sul,Sérvia,1,1,2,2.60,2.87,2.60,2.87,2.87,3.20,2.60,1-1,10.00,09-05-2025 11:45
1701123,Copa,2025-05-09,13:25,Austrália,País de Gales,2,1,3,2.50,2.80,2.80,2.50,2.50,3.40,2.80,2-1,7.50,09-05-2025 11:45
1701132,Copa,2025-05-09,13:28,Irã,Senegal,1,1,2,2.30,3.10,2.30,3.10,3.10,3.40,2.30,1-1,8.50,09-05-2025 11:45
1701139,Copa,2025-05-09,13:31,Portugal,Argentina,1,3,4,2.60,2.62,2.60,2.62,2.60,3.50,2.62,1-3,6.50,09-05-2025 11:45
1701144,Copa,2025-05-09,13:34,Sérvia,Coreia do Sul,1,1,2,3.50,2.20,3.50,2.20,2.20,3.25,3.50,1-1,10.00,09-05-2025 11:45
1701150,Copa,2025-05-09,13:37,Polônia,Croácia,1,0,1,2.70,2.62,2.70,2.62,2.62,3.30,2.70,1-0,9.00,09-05-2025 11:45
1701158,Copa,2025-05-09,13:40,Qatar,Sérvia,0,1,1,2.60,2.87,2.60,2.87,2.87,3.20,2.60,0-1,10.00,09-05-2025 11:45
1701167,Copa,2025-05-09,13:43,Alemanha,País de Gales,0,0,0,3.75,2.00,3.75,2.00,2.00,3.50,3.75,0-0,7.50,09-05-2025 11:45
1701172,Copa,2025-05-09,13:46,Gana,Arábia Saudita,0,3,3,2.20,3.20,3.20,2.20,2.20,3.50,3.20,0-3,7.00,09-05-2025 11:45
1701179,Copa,2025-05-09,13:49,Países Baixos,Sérvia,3,0,3,2.25,3.30,3.30,2.25,2.25,3.25,3.30,3-0,9.00,09-05-2025 11:45
1701186,Copa,2025-05-09,13:52,Croácia,Arábia Saudita,2,1,3,1.93,4.00,4.00,1.93,1.93,3.50,4.00,2-1,8.00,09-05-2025 11:45
1701192,Copa,2025-05-09,13:55,Camarões,México,3,1,4,2.75,2.50,2.75,2.50,2.75,3.50,2.50,3-1,7.00,09-05-2025 11:45
1701200,Copa,2025-05-09,13:58,Gana,País de Gales,2,0,2,2.90,2.45,2.90,2.45,2.45,3.40,2.90,2-0,8.00,09-05-2025 11:45
1700929,Copa,2025-05-09,12:01,Costa Rica,Equador,2,0,2,2.50,2.75,2.50,2.75,2.75,3.50,2.50,2-0,7.00,09-05-2025 11:45
1700934,Copa,2025-05-09,12:04,Senegal,País de Gales,1,2,3,2.20,3.50,3.50,2.20,2.20,3.25,3.50,1-2,10.00,09-05-2025 11:45
1700941,Copa,2025-05-09,12:07,Costa Rica,México,2,1,3,2.87,2.45,2.45,2.87,2.87,3.40,2.45,2-1,7.50,09-05-2025 11:45
1700948,Copa,2025-05-09,12:10,País de Gales,Países Baixos,1,2,3,3.00,2.37,2.37,3.00,3.00,3.40,2.37,1-2,8.00,09-05-2025 11:45
1700955,Copa,2025-05-09,12:13,Austrália,Camarões,1,3,4,2.40,2.80,2.40,2.80,2.40,3.60,2.80,1-3,6.50,09-05-2025 11:45
1700961,Copa,2025-05-09,12:16,Alemanha,Suíça,1,1,2,3.10,2.25,3.10,2.25,2.25,3.50,3.10,1-1,7.00,09-05-2025 11:45
1700971,Copa,2025-05-09,12:19,País de Gales,Bélgica,1,0,1,2.30,3.10,2.30,3.10,3.10,3.40,2.30,1-0,8.50,09-05-2025 11:45
1700976,Copa,2025-05-09,12:22,Tunísia,Camarões,3,2,5,2.40,2.87,2.40,2.87,2.40,3.50,2.87,3-2,7.00,09-05-2025 11:45
1700983,Copa,2025-05-09,12:25,Marrocos,Países Baixos,4,0,4,2.87,2.45,2.87,2.45,2.87,3.40,2.45,4-0,7.50,09-05-2025 11:45
1700990,Copa,2025-05-09,12:28,Sérvia,Portugal,0,0,0,2.62,2.70,2.62,2.70,2.70,3.30,2.62,0-0,8.50,09-05-2025 11:45
1700997,Copa,2025-05-09,12:31,Alemanha,Tunísia,0,0,0,3.80,1.95,3.80,1.95,1.95,3.60,3.80,0-0,7.50,09-05-2025 11:45
1701004,Copa,2025-05-09,12:34,Irã,França,1,2,3,3.60,1.98,1.98,3.60,3.60,3.60,1.98,1-2,6.50,09-05-2025 11:45
1701011,Copa,2025-05-09,12:37,México,Japão,0,0,0,3.20,2.30,3.20,2.30,2.30,3.30,3.20,0-0,9.00,09-05-2025 11:45
1701020,Copa,2025-05-09,12:40,Bélgica,Brasil,3,3,6,2.70,2.55,2.70,2.55,2.70,3.50,2.55,3-3,7.00,09-05-2025 11:45
1701029,Copa,2025-05-09,12:43,Senegal,Japão,1,2,3,2.25,3.40,3.40,2.25,2.25,3.20,3.40,1-2,10.00,09-05-2025 11:45
1701034,Copa,2025-05-09,12:46,Croácia,Sérvia,0,2,2,3.25,2.35,3.25,2.35,2.35,3.10,3.25,0-2,11.00,09-05-2025 11:45
1701040,Copa,2025-05-09,12:49,Polônia,México,3,1,4,2.45,2.90,2.45,2.90,2.45,3.40,2.90,3-1,8.00,09-05-2025 11:45
1701047,Copa,2025-05-09,12:52,Portugal,Camarões,1,1,2,3.60,2.00,3.60,2.00,2.00,3.75,3.60,1-1,6.50,09-05-2025 11:45
1701053,Copa,2025-05-09,12:55,Tunísia,Dinamarca,0,3,3,3.00,2.35,2.35,3.00,3.00,3.50,2.35,0-3,7.00,09-05-2025 11:45
1701060,Copa,2025-05-09,12:58,Sérvia,Arábia Saudita,1,1,2,3.75,2.05,3.75,2.05,2.05,3.40,3.75,1-1,8.50,09-05-2025 11:45
1700787,Copa,2025-05-09,11:01,Irã,Austrália,1,4,5,2.55,2.62,2.55,2.62,2.55,3.60,2.62,1-4,6.50,09-05-2025 11:45
1700796,Copa,2025-05-09,11:04,Uruguai,Costa Rica,0,1,1,3.60,2.05,3.60,2.05,2.05,3.50,3.60,0-1,7.50,09-05-2025 11:45
1700801,Copa,2025-05-09,11:07,Brasil,França,1,0,1,2.87,2.37,2.87,2.37,2.37,3.60,2.87,1-0,6.50,09-05-2025 11:45
1700808,Copa,2025-05-09,11:10,EUA,Polônia,0,0,0,3.00,2.45,3.00,2.45,2.45,3.20,3.00,0-0,10.00,09-05-2025 11:45
1700815,Copa,2025-05-09,11:13,Austrália,México,1,3,4,2.75,2.50,2.75,2.50,2.75,3.50,2.50,1-3,7.00,09-05-2025 11:45
1700822,Copa,2025-05-09,11:16,Sérvia,Irã,2,1,3,2.05,3.75,3.75,2.05,2.05,3.40,3.75,2-1,8.50,09-05-2025 11:45
1700830,Copa,2025-05-09,11:19,Canadá,Qatar,4,0,4,2.45,2.90,2.45,2.90,2.45,3.40,2.90,4-0,8.00,09-05-2025 11:45
1700836,Copa,2025-05-09,11:22,França,Dinamarca,3,0,3,2.20,3.20,3.20,2.20,2.20,3.60,3.20,3-0,7.00,09-05-2025 11:45
1700842,Copa,2025-05-09,11:25,Suíça,Portugal,1,1,2,2.62,2.60,2.62,2.60,2.60,3.50,2.62,1-1,6.50,09-05-2025 11:45
1700850,Copa,2025-05-09,11:28,Irã,Gana,0,0,0,2.60,2.62,2.60,2.62,2.62,3.50,2.60,0-0,7.00,09-05-2025 11:45
1700857,Copa,2025-05-09,11:31,Sérvia,Tunísia,0,1,1,3.50,2.20,3.50,2.20,2.20,3.25,3.50,0-1,10.00,09-05-2025 11:45
1700864,Copa,2025-05-09,11:34,Arábia Saudita,México,1,3,4,3.00,2.35,3.00,2.35,3.00,3.50,2.35,1-3,7.00,09-05-2025 11:45
1700873,Copa,2025-05-09,11:37,Brasil,EUA,1,0,1,3.80,2.02,3.80,2.02,2.02,3.40,3.80,1-0,8.50,09-05-2025 11:45
1700878,Copa,2025-05-09,11:40,Camarões,País de Gales,0,1,1,2.80,2.50,2.80,2.50,2.50,3.40,2.80,0-1,7.50,09-05-2025 11:45
1700887,Copa,2025-05-09,11:43,Japão,Marrocos,3,0,3,2.45,2.90,2.90,2.45,2.45,3.30,2.90,3-0,8.50,09-05-2025 11:45
1700894,Copa,2025-05-09,11:46,Portugal,Arábia Saudita,0,0,0,4.00,1.90,4.00,1.90,1.90,3.75,4.00,0-0,6.50,09-05-2025 11:45
1700899,Copa,2025-05-09,11:49,Equador,Países Baixos,0,1,1,2.50,2.80,2.50,2.80,2.80,3.50,2.50,0-1,7.00,09-05-2025 11:45
1700910,Copa,2025-05-09,11:52,Canadá,França,1,3,4,3.40,2.10,3.40,2.10,3.40,3.50,2.10,1-3,7.00,09-05-2025 11:45
1700914,Copa,2025-05-09,11:55,Tunísia,Qatar,3,0,3,2.45,2.90,2.90,2.45,2.45,3.40,2.90,3-0,8.00,09-05-2025 11:45
1700921,Copa,2025-05-09,11:58,Alemanha,Dinamarca,3,3,6,2.30,3.00,2.30,3.00,2.30,3.60,3.00,3-3,6.50,09-05-2025 11:45
1700647,Copa,2025-05-09,10:01,Austrália,Arábia Saudita,3,4,7,2.25,3.00,2.25,3.00,2.25,3.60,3.00,3-4,6.50,09-05-2025 11:45
1700658,Copa,2025-05-09,10:04,Dinamarca,México,0,1,1,3.00,2.30,3.00,2.30,2.30,3.50,3.00,0-1,7.50,09-05-2025 11:45
1700661,Copa,2025-05-09,10:07,Canadá,País de Gales,1,1,2,2.80,2.50,2.80,2.50,2.50,3.30,2.80,1-1,8.50,09-05-2025 11:45
1700669,Copa,2025-05-09,10:10,Qatar,EUA,0,2,2,2.60,2.87,2.60,2.87,2.87,3.20,2.60,0-2,10.00,09-05-2025 11:45
1700677,Copa,2025-05-09,10:13,Costa Rica,Espanha,2,4,6,3.40,2.10,3.40,2.10,3.40,3.60,2.10,2-4,6.50,09-05-2025 11:45
1700688,Copa,2025-05-09,10:19,Alemanha,Camarões,4,1,5,1.95,3.80,1.95,3.80,1.95,3.60,3.80,4-1,6.50,09-05-2025 11:45
1700697,Copa,2025-05-09,10:22,Dinamarca,Países Baixos,3,0,3,2.50,2.75,2.75,2.50,2.50,3.50,2.75,3-0,7.00,09-05-2025 11:45
1700703,Copa,2025-05-09,10:25,Irã,Camarões,2,0,2,2.62,2.55,2.62,2.55,2.55,3.60,2.62,2-0,6.50,09-05-2025 11:45
1700712,Copa,2025-05-09,10:28,Marrocos,Arábia Saudita,1,2,3,2.15,3.30,3.30,2.15,2.15,3.50,3.30,1-2,7.00,09-05-2025 11:45
1700717,Copa,2025-05-09,10:31,Equador,Tunísia,0,1,1,3.20,2.25,3.20,2.25,2.25,3.50,3.20,0-1,7.50,09-05-2025 11:45
1700724,Copa,2025-05-09,10:34,Argentina,França,1,2,3,2.55,2.70,2.70,2.55,2.55,3.50,2.70,1-2,7.00,09-05-2025 11:45
1700731,Copa,2025-05-09,10:37,Costa Rica,Tunísia,1,1,2,2.80,2.50,2.80,2.50,2.50,3.40,2.80,1-1,7.50,09-05-2025 11:45
1700738,Copa,2025-05-09,10:40,Coreia do Sul,México,1,0,1,2.55,2.80,2.55,2.80,2.80,3.40,2.55,1-0,8.00,09-05-2025 11:45
1700745,Copa,2025-05-09,10:43,Camarões,Países Baixos,3,3,6,3.10,2.25,3.10,2.25,3.10,3.50,2.25,3-3,7.00,09-05-2025 11:45
1700752,Copa,2025-05-09,10:46,Austrália,Sérvia,2,1,3,2.80,2.55,2.55,2.80,2.80,3.30,2.55,2-1,8.50,09-05-2025 11:45
1700761,Copa,2025-05-09,10:49,Canadá,Portugal,1,0,1,2.30,3.00,2.30,3.00,3.00,3.50,2.30,1-0,7.00,09-05-2025 11:45
1700766,Copa,2025-05-09,10:52,França,Senegal,0,0,0,3.50,2.15,3.50,2.15,2.15,3.40,3.50,0-0,8.50,09-05-2025 11:45
1700773,Copa,2025-05-09,10:55,Qatar,Suíça,1,2,3,2.87,2.45,2.45,2.87,2.87,3.40,2.45,1-2,7.50,09-05-2025 11:45
1700780,Copa,2025-05-09,10:58,Equador,Brasil,2,3,5,3.20,2.20,3.20,2.20,3.20,3.60,2.20,2-3,6.50,09-05-2025 11:45
1700508,Copa,2025-05-09,9:01,Sérvia,Suíça,0,0,0,2.87,2.55,2.87,2.55,2.55,3.25,2.87,0-0,9.00,09-05-2025 11:45
1700515,Copa,2025-05-09,9:04,Uruguai,Qatar,1,2,3,2.10,3.50,3.50,2.10,2.10,3.50,3.50,1-2,7.50,09-05-2025 11:45
1700521,Copa,2025-05-09,9:07,Argentina,México,4,0,4,2.10,3.40,2.10,3.40,2.10,3.50,3.40,4-0,7.50,09-05-2025 11:45
1700530,Copa,2025-05-09,9:10,Polônia,Equador,0,0,0,3.00,2.37,3.00,2.37,2.37,3.40,3.00,0-0,7.50,09-05-2025 11:45
1700536,Copa,2025-05-09,9:13,Japão,EUA,1,0,1,2.80,2.70,2.80,2.70,2.70,3.10,2.80,1-0,11.00,09-05-2025 11:45
1700542,Copa,2025-05-09,9:16,Arábia Saudita,Gana,1,1,2,2.60,2.62,2.60,2.62,2.62,3.50,2.60,1-1,7.00,09-05-2025 11:45
1700549,Copa,2025-05-09,9:19,Espanha,Canadá,0,0,0,4.00,1.90,4.00,1.90,1.90,3.60,4.00,0-0,7.00,09-05-2025 11:45
1700555,Copa,2025-05-09,9:22,Bélgica,Argentina,1,1,2,2.75,2.55,2.75,2.55,2.55,3.40,2.75,1-1,7.50,09-05-2025 11:45
1700565,Copa,2025-05-09,9:25,Inglaterra,Senegal,0,2,2,3.50,2.15,3.50,2.15,2.15,3.40,3.50,0-2,8.50,09-05-2025 11:45
1700570,Copa,2025-05-09,9:28,Japão,México,2,3,5,2.62,2.75,2.62,2.75,2.62,3.30,2.75,2-3,8.50,09-05-2025 11:45
1700577,Copa,2025-05-09,9:31,Canadá,Irã,2,0,2,3.10,2.25,3.10,2.25,2.25,3.50,3.10,2-0,7.00,09-05-2025 11:45
1700584,Copa,2025-05-09,9:34,Coreia do Sul,Camarões,1,0,1,2.87,2.40,2.87,2.40,2.40,3.50,2.87,1-0,7.00,09-05-2025 11:45
1700590,Copa,2025-05-09,9:37,Países Baixos,Costa Rica,1,1,2,3.80,1.95,3.80,1.95,1.95,3.60,3.80,1-1,7.50,09-05-2025 11:45
1700598,Copa,2025-05-09,9:40,Senegal,Austrália,1,1,2,3.60,2.10,3.60,2.10,2.10,3.40,3.60,1-1,8.50,09-05-2025 11:45
1700607,Copa,2025-05-09,9:43,Dinamarca,Suíça,3,4,7,2.37,2.90,2.37,2.90,2.37,3.50,2.90,3-4,7.00,09-05-2025 11:45
1700612,Copa,2025-05-09,9:46,Qatar,Equador,1,2,3,2.70,2.60,2.60,2.70,2.70,3.40,2.60,1-2,7.50,09-05-2025 11:45
1700620,Copa,2025-05-09,9:49,Dinamarca,Irã,1,0,1,3.80,1.95,3.80,1.95,1.95,3.75,3.80,1-0,6.50,09-05-2025 11:45
1700627,Copa,2025-05-09,9:52,Inglaterra,Austrália,1,0,1,4.20,1.85,4.20,1.85,1.85,3.75,4.20,1-0,6.50,09-05-2025 11:45
1700635,Copa,2025-05-09,9:55,Dinamarca,França,3,1,4,2.75,2.45,2.75,2.45,2.75,3.50,2.45,3-1,6.50,09-05-2025 11:45
1700640,Copa,2025-05-09,9:58,Polônia,Camarões,0,0,0,3.30,2.15,3.30,2.15,2.15,3.50,3.30,0-0,7.00,09-05-2025 11:45
1701345,Premier,2025-05-09,15:00,Islington,Brentford,1,0,1,3.75,2.00,3.75,2.00,2.00,3.50,3.75,1-0,7.50,09-05-2025 11:46
1701351,Premier,2025-05-09,15:03,Leicester,Aston,1,1,2,3.25,2.25,3.25,2.25,2.25,3.40,3.25,1-1,8.50,09-05-2025 11:46
1701359,Premier,2025-05-09,15:06,United,Everton,0,2,2,3.40,2.10,3.40,2.10,2.10,3.60,3.40,0-2,7.00,09-05-2025 11:46
1701366,Premier,2025-05-09,15:09,Leeds,Watford,0,1,1,3.30,2.25,3.30,2.25,2.25,3.30,3.30,0-1,9.00,09-05-2025 11:46
1701376,Premier,2025-05-09,15:12,Southampton,Brentford,0,1,1,3.25,2.25,3.25,2.25,2.25,3.40,3.25,0-1,8.50,09-05-2025 11:46
1701380,Premier,2025-05-09,15:15,Liverpool,Islington,0,1,1,2.80,2.45,2.80,2.45,2.45,3.50,2.80,0-1,7.50,09-05-2025 11:46
1701387,Premier,2025-05-09,15:18,Chelsea,Southampton,2,1,3,2.20,3.30,3.30,2.20,2.20,3.40,3.30,2-1,8.00,09-05-2025 11:46
1701394,Premier,2025-05-09,15:21,Burnley,United,0,0,0,2.15,3.30,2.15,3.30,3.30,3.60,2.15,0-0,7.00,09-05-2025 11:46
1701404,Premier,2025-05-09,15:24,Newcastle,Everton,2,2,4,2.62,2.55,2.62,2.55,2.62,3.60,2.55,2-2,6.50,09-05-2025 11:46
1701408,Premier,2025-05-09,15:27,Brighton,Aston,2,1,3,2.60,2.70,2.70,2.60,2.60,3.50,2.70,2-1,7.00,09-05-2025 11:46
1701415,Premier,2025-05-09,15:30,Liverpool,City,2,1,3,2.75,2.45,2.45,2.75,2.75,3.50,2.45,2-1,6.50,09-05-2025 11:46
1701425,Premier,2025-05-09,15:33,Aston,Leicester,0,1,1,2.62,2.70,2.62,2.70,2.70,3.30,2.62,0-1,8.50,09-05-2025 11:46
1701432,Premier,2025-05-09,15:36,Brighton,Islington,3,1,4,3.20,2.20,3.20,2.20,3.20,3.60,2.20,3-1,6.50,09-05-2025 11:46
1701436,Premier,2025-05-09,15:39,West Ham,Palace,3,2,5,2.30,3.20,2.30,3.20,2.30,3.30,3.20,3-2,8.50,09-05-2025 11:46
1701443,Premier,2025-05-09,15:42,Leicester,Watford,3,2,5,2.15,3.40,2.15,3.40,2.15,3.40,3.40,3-2,8.00,09-05-2025 11:46
1701450,Premier,2025-05-09,15:45,Burnley,Brighton,1,3,4,2.35,2.90,2.35,2.90,2.35,3.60,2.90,1-3,6.50,09-05-2025 11:46
1701205,Premier,2025-05-09,14:00,Islington,Aston,0,1,1,3.60,2.05,3.60,2.05,2.05,3.50,3.60,0-1,8.00,09-05-2025 11:46
1701214,Premier,2025-05-09,14:03,West Ham,Burnley,1,0,1,3.30,2.20,3.30,2.20,2.20,3.40,3.30,1-0,8.50,09-05-2025 11:46
1701219,Premier,2025-05-09,14:06,Tottenham,City,2,0,2,2.45,2.90,2.45,2.90,2.90,3.40,2.45,2-0,7.50,09-05-2025 11:46
1701226,Premier,2025-05-09,14:09,Islington,Watford,2,0,2,3.75,2.00,3.75,2.00,2.00,3.50,3.75,2-0,7.50,09-05-2025 11:46
1701233,Premier,2025-05-09,14:12,Chelsea,Norwich,1,1,2,3.80,1.95,3.80,1.95,1.95,3.60,3.80,1-1,7.50,09-05-2025 11:46
1701241,Premier,2025-05-09,14:15,Leeds,United,1,2,3,3.00,2.40,2.40,3.00,3.00,3.30,2.40,1-2,8.50,09-05-2025 11:46
1701247,Premier,2025-05-09,14:18,Newcastle,City,1,1,2,2.07,3.40,2.07,3.40,3.40,3.75,2.07,1-1,6.00,09-05-2025 11:46
1701254,Premier,2025-05-09,14:21,Norwich,Liverpool,0,0,0,2.20,3.20,2.20,3.20,3.20,3.50,2.20,0-0,7.00,09-05-2025 11:46
1701264,Premier,2025-05-09,14:24,Palace,Chelsea,0,1,1,2.35,3.00,2.35,3.00,3.00,3.50,2.35,0-1,7.00,09-05-2025 11:46
1701268,Premier,2025-05-09,14:27,Aston,Leeds,0,2,2,2.75,2.62,2.75,2.62,2.62,3.20,2.75,0-2,10.00,09-05-2025 11:46
1701275,Premier,2025-05-09,14:30,Brighton,Newcastle,2,1,3,2.55,2.62,2.62,2.55,2.55,3.60,2.62,2-1,6.00,09-05-2025 11:46
1701282,Premier,2025-05-09,14:33,Brentford,Watford,0,1,1,2.90,2.45,2.90,2.45,2.45,3.40,2.90,0-1,8.00,09-05-2025 11:46
1701289,Premier,2025-05-09,14:36,City,Wolverhampton,0,3,3,2.05,3.40,3.40,2.05,2.05,3.75,3.40,0-3,6.00,09-05-2025 11:46
1701296,Premier,2025-05-09,14:39,Brighton,Leeds,0,1,1,2.50,2.80,2.50,2.80,2.80,3.40,2.50,0-1,8.00,09-05-2025 11:46
1701303,Premier,2025-05-09,14:42,Islington,United,1,1,2,2.62,2.62,2.62,2.62,2.62,3.50,2.62,1-1,7.50,09-05-2025 11:46
1701310,Premier,2025-05-09,14:45,Norwich,Wolverhampton,2,2,4,2.90,2.35,2.90,2.35,2.90,3.60,2.35,2-2,6.50,09-05-2025 11:46
1701317,Premier,2025-05-09,14:48,Islington,Southampton,1,0,1,3.30,2.20,3.30,2.20,2.20,3.40,3.30,1-0,8.00,09-05-2025 11:46
1701326,Premier,2025-05-09,14:51,City,Leicester,1,3,4,2.02,3.60,2.02,3.60,2.02,3.60,3.60,1-3,7.00,09-05-2025 11:46
1701331,Premier,2025-05-09,14:54,Wolverhampton,Brentford,1,1,2,3.40,2.10,3.40,2.10,2.10,3.60,3.40,1-1,7.00,09-05-2025 11:46
1701338,Premier,2025-05-09,14:57,Brighton,Leicester,1,2,3,2.87,2.40,2.40,2.87,2.87,3.50,2.40,1-2,7.00,09-05-2025 11:46
1701065,Premier,2025-05-09,13:00,Brentford,Chelsea,1,1,2,2.30,3.10,2.30,3.10,3.10,3.50,2.30,1-1,7.50,09-05-2025 11:46
1701072,Premier,2025-05-09,13:03,Norwich,Brighton,2,0,2,2.87,2.40,2.87,2.40,2.40,3.60,2.87,2-0,6.50,09-05-2025 11:46
1701079,Premier,2025-05-09,13:06,Brentford,Newcastle,1,1,2,2.75,2.50,2.75,2.50,2.50,3.50,2.75,1-1,7.00,09-05-2025 11:46
1701087,Premier,2025-05-09,13:09,Liverpool,Palace,4,1,5,2.05,3.60,2.05,3.60,2.05,3.50,3.60,4-1,7.50,09-05-2025 11:46
1701093,Premier,2025-05-09,13:12,Southampton,Wolverhampton,0,0,0,2.70,2.60,2.70,2.60,2.60,3.50,2.70,0-0,7.00,09-05-2025 11:46
1701100,Premier,2025-05-09,13:15,Chelsea,Watford,3,2,5,2.00,3.75,2.00,3.75,2.00,3.50,3.75,3-2,7.50,09-05-2025 11:46
1701107,Premier,2025-05-09,13:18,Leicester,City,2,1,3,3.10,2.25,2.25,3.10,3.10,3.50,2.25,2-1,7.00,09-05-2025 11:46
1701114,Premier,2025-05-09,13:21,Liverpool,United,1,1,2,2.62,2.62,2.62,2.62,2.62,3.50,2.62,1-1,7.50,09-05-2025 11:46
1701121,Premier,2025-05-09,13:24,Burnley,Watford,1,3,4,2.40,2.87,2.40,2.87,2.40,3.50,2.87,1-3,7.00,09-05-2025 11:46
1701129,Premier,2025-05-09,13:27,Newcastle,Islington,1,2,3,2.90,2.35,2.35,2.90,2.90,3.60,2.35,1-2,6.50,09-05-2025 11:46
1701135,Premier,2025-05-09,13:30,Aston,Southampton,0,0,0,2.75,2.62,2.75,2.62,2.62,3.30,2.75,0-0,8.50,09-05-2025 11:46
1701142,Premier,2025-05-09,13:33,Everton,Leeds,0,0,0,3.00,2.40,3.00,2.40,2.40,3.30,3.00,0-0,8.50,09-05-2025 11:46
1701151,Premier,2025-05-09,13:36,Brentford,Burnley,0,3,3,2.40,2.87,2.87,2.40,2.40,3.50,2.87,0-3,7.00,09-05-2025 11:46
1701157,Premier,2025-05-09,13:39,Liverpool,Leicester,2,1,3,2.25,3.20,3.20,2.25,2.25,3.40,3.20,2-1,7.50,09-05-2025 11:46
1701163,Premier,2025-05-09,13:42,Brentford,Wolverhampton,1,0,1,2.40,2.80,2.40,2.80,2.80,3.50,2.40,1-0,7.00,09-05-2025 11:46
1701170,Premier,2025-05-09,13:45,Norwich,Islington,1,2,3,3.20,2.20,2.20,3.20,3.20,3.50,2.20,1-2,7.00,09-05-2025 11:46
1701177,Premier,2025-05-09,13:48,Brentford,Everton,2,2,4,2.75,2.50,2.75,2.50,2.75,3.50,2.50,2-2,7.00,09-05-2025 11:46
1701184,Premier,2025-05-09,13:51,Tottenham,Norwich,0,1,1,3.80,2.00,3.80,2.00,2.00,3.50,3.80,0-1,8.50,09-05-2025 11:46
1701194,Premier,2025-05-09,13:54,United,Islington,2,3,5,2.30,3.00,2.30,3.00,2.30,3.50,3.00,2-3,7.50,09-05-2025 11:46
1701198,Premier,2025-05-09,13:57,Palace,Norwich,1,0,1,3.10,2.30,3.10,2.30,2.30,3.50,3.10,1-0,7.00,09-05-2025 11:46
1700925,Premier,2025-05-09,12:00,Islington,West Ham,3,1,4,2.20,3.40,2.20,3.40,2.20,3.30,3.40,3-1,9.00,09-05-2025 11:46
1700932,Premier,2025-05-09,12:03,Watford,Brentford,2,0,2,2.90,2.45,2.90,2.45,2.45,3.40,2.90,2-0,8.00,09-05-2025 11:46
1700939,Premier,2025-05-09,12:06,City,Palace,3,2,5,1.86,4.00,1.86,4.00,1.86,3.75,4.00,3-2,7.00,09-05-2025 11:46
1700946,Premier,2025-05-09,12:09,West Ham,Everton,1,0,1,2.80,2.50,2.80,2.50,2.50,3.30,2.80,1-0,8.50,09-05-2025 11:46
1700953,Premier,2025-05-09,12:12,Leeds,Chelsea,2,2,4,2.80,2.55,2.80,2.55,2.80,3.30,2.55,2-2,8.50,09-05-2025 11:46
1700962,Premier,2025-05-09,12:15,United,Leicester,1,0,1,3.40,2.10,3.40,2.10,2.10,3.50,3.40,1-0,7.50,09-05-2025 11:46
1700969,Premier,2025-05-09,12:18,Islington,Brighton,0,0,0,3.80,1.95,3.80,1.95,1.95,3.75,3.80,0-0,6.50,09-05-2025 11:46
1700974,Premier,2025-05-09,12:21,Palace,West Ham,0,1,1,2.75,2.62,2.75,2.62,2.62,3.30,2.75,0-1,8.50,09-05-2025 11:46
1700981,Premier,2025-05-09,12:24,United,Brentford,0,1,1,4.00,1.90,4.00,1.90,1.90,3.60,4.00,0-1,7.50,09-05-2025 11:46
