Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds
1730034,Copa,2025-05-18,2:28,Japão,Senegal,0,4,4,2.75,2.70,2.75,2.70,2.75,3.20,2.70,0-4,10.00,18-05-2025 00:24
1730041,Copa,2025-05-18,2:31,Equador,México,1,1,2,2.75,2.50,2.75,2.50,2.50,3.40,2.75,1-1,7.50,18-05-2025 00:24
1730051,Copa,2025-05-18,2:34,Irã,Alemanha,1,2,3,3.40,2.10,2.10,3.40,3.40,3.60,2.10,1-2,6.50,18-05-2025 00:24
1730060,Copa,2025-05-18,2:37,Senegal,França,1,1,2,2.45,2.90,2.45,2.90,2.90,3.30,2.45,1-1,8.50,18-05-2025 00:24
1730065,Copa,2025-05-18,2:40,Austrália,Tunísia,1,1,2,2.87,2.40,2.87,2.40,2.40,3.50,2.87,1-1,7.00,18-05-2025 00:24
1730069,Copa,2025-05-18,2:43,Irã,Sérvia,1,1,2,2.40,3.00,2.40,3.00,3.00,3.30,2.40,1-1,8.50,18-05-2025 00:24
1730079,Copa,2025-05-18,2:46,Países Baixos,Marrocos,4,1,5,2.10,3.50,2.10,3.50,2.10,3.50,3.50,4-1,7.50,18-05-2025 00:24
1730084,Copa,2025-05-18,2:49,Sérvia,Gana,1,0,1,3.30,2.25,3.30,2.25,2.25,3.30,3.30,1-0,9.00,18-05-2025 00:24
1730091,Copa,2025-05-18,2:52,Japão,Suíça,2,1,3,2.70,2.62,2.62,2.70,2.70,3.30,2.62,2-1,8.50,18-05-2025 00:24
1730098,Copa,2025-05-18,2:55,Espanha,França,0,1,1,2.70,2.50,2.70,2.50,2.50,3.60,2.70,0-1,6.50,18-05-2025 00:24
1730107,Copa,2025-05-18,2:58,Camarões,Qatar,2,1,3,2.40,2.87,2.87,2.40,2.40,3.50,2.87,2-1,7.00,18-05-2025 00:24
1729834,Copa,2025-05-18,1:01,Argentina,Tunísia,0,1,1,4.00,1.90,4.00,1.90,1.90,3.60,4.00,0-1,7.50,18-05-2025 00:24
1729841,Copa,2025-05-18,1:04,Canadá,Equador,0,1,1,2.60,2.70,2.60,2.70,2.70,3.40,2.60,0-1,7.50,18-05-2025 00:24
1729847,Copa,2025-05-18,1:07,Suíça,Países Baixos,2,2,4,2.60,2.62,2.60,2.62,2.60,3.50,2.62,2-2,7.50,18-05-2025 00:24
1729852,Copa,2025-05-18,1:10,México,Coreia do Sul,1,3,4,2.15,3.40,2.15,3.40,2.15,3.40,3.40,1-3,8.00,18-05-2025 00:24
1729860,Copa,2025-05-18,1:13,Tunísia,Austrália,0,1,1,2.87,2.40,2.87,2.40,2.40,3.50,2.87,0-1,7.00,18-05-2025 00:24
1729867,Copa,2025-05-18,1:16,Marrocos,Canadá,1,1,2,3.10,2.30,3.10,2.30,2.30,3.40,3.10,1-1,8.00,18-05-2025 00:24
1729874,Copa,2025-05-18,1:19,Portugal,Senegal,1,0,1,3.10,2.35,3.10,2.35,2.35,3.40,3.10,1-0,8.00,18-05-2025 00:24
1729879,Copa,2025-05-18,1:22,França,Equador,2,0,2,3.60,2.00,3.60,2.00,2.00,3.60,3.60,2-0,7.00,18-05-2025 00:24
1729890,Copa,2025-05-18,1:25,Inglaterra,Argentina,2,1,3,2.37,2.90,2.90,2.37,2.37,3.50,2.90,2-1,7.00,18-05-2025 00:24
1729897,Copa,2025-05-18,1:28,Uruguai,México,2,3,5,2.37,3.00,2.37,3.00,2.37,3.40,3.00,2-3,7.50,18-05-2025 00:24
1729901,Copa,2025-05-18,1:31,Tunísia,Polônia,1,0,1,2.55,2.80,2.55,2.80,2.80,3.40,2.55,1-0,8.00,18-05-2025 00:24
1729911,Copa,2025-05-18,1:34,França,Canadá,0,0,0,4.20,1.85,4.20,1.85,1.85,3.60,4.20,0-0,7.50,18-05-2025 00:24
1729915,Copa,2025-05-18,1:37,Austrália,Suíça,1,2,3,2.87,2.40,2.40,2.87,2.87,3.50,2.40,1-2,7.00,18-05-2025 00:24
1729923,Copa,2025-05-18,1:40,México,Inglaterra,2,1,3,3.00,2.35,2.35,3.00,3.00,3.50,2.35,2-1,7.00,18-05-2025 00:24
1729929,Copa,2025-05-18,1:43,Portugal,País de Gales,3,2,5,2.05,3.60,2.05,3.60,2.05,3.50,3.60,3-2,7.50,18-05-2025 00:24
1729938,Copa,2025-05-18,1:46,Suíça,Camarões,0,1,1,3.40,2.10,3.40,2.10,2.10,3.60,3.40,0-1,7.00,18-05-2025 00:24
1729943,Copa,2025-05-18,1:49,Arábia Saudita,Irã,0,2,2,2.87,2.40,2.87,2.40,2.40,3.60,2.87,0-2,6.50,18-05-2025 00:24
1729955,Copa,2025-05-18,1:52,Canadá,Gana,4,0,4,2.50,2.80,2.50,2.80,2.50,3.40,2.80,4-0,7.50,18-05-2025 00:24
1729959,Copa,2025-05-18,1:55,Tunísia,Dinamarca,5,2,7,3.00,2.35,3.00,2.35,3.00,3.50,2.35,5-2,7.00,18-05-2025 00:24
1729968,Copa,2025-05-18,1:58,Coreia do Sul,Espanha,1,4,5,3.30,2.15,3.30,2.15,3.30,3.60,2.15,1-4,7.00,18-05-2025 00:24
1729695,Copa,2025-05-18,0:01,Japão,França,2,0,2,2.25,3.25,2.25,3.25,3.25,3.40,2.25,2-0,8.00,18-05-2025 00:24
1729700,Copa,2025-05-18,0:04,México,EUA,0,1,1,3.00,2.50,3.00,2.50,2.50,3.20,3.00,0-1,10.00,18-05-2025 00:24
1729707,Copa,2025-05-18,0:07,Bélgica,Croácia,2,3,5,2.35,3.10,2.35,3.10,2.35,3.30,3.10,2-3,9.00,18-05-2025 00:24
1729716,Copa,2025-05-18,0:10,EUA,País de Gales,0,0,0,3.40,2.25,3.40,2.25,2.25,3.20,3.40,0-0,10.00,18-05-2025 00:24
1729722,Copa,2025-05-18,0:13,Camarões,Países Baixos,1,0,1,2.25,3.10,2.25,3.10,3.10,3.50,2.25,1-0,7.00,18-05-2025 00:24
1729729,Copa,2025-05-18,0:16,Costa Rica,Sérvia,2,2,4,2.90,2.50,2.90,2.50,2.90,3.25,2.50,2-2,9.00,18-05-2025 00:24
1729736,Copa,2025-05-18,0:19,França,Brasil,0,1,1,2.70,2.50,2.70,2.50,2.50,3.60,2.70,0-1,6.50,18-05-2025 00:24
1729741,Copa,2025-05-18,0:22,Bélgica,México,1,2,3,2.20,3.30,3.30,2.20,2.20,3.40,3.30,1-2,8.00,18-05-2025 00:24
1729747,Copa,2025-05-18,0:25,País de Gales,Alemanha,1,2,3,3.10,2.30,2.30,3.10,3.10,3.50,2.30,1-2,7.50,18-05-2025 00:24
1729755,Copa,2025-05-18,0:28,Bélgica,Argentina,1,1,2,2.75,2.55,2.75,2.55,2.55,3.40,2.75,1-1,7.50,18-05-2025 00:24
1729762,Copa,2025-05-18,0:31,Países Baixos,Brasil,3,1,4,2.75,2.45,2.75,2.45,2.75,3.50,2.45,3-1,6.50,18-05-2025 00:24
1729771,Copa,2025-05-18,0:34,Gana,Dinamarca,1,3,4,2.87,2.40,2.87,2.40,2.87,3.50,2.40,1-3,7.00,18-05-2025 00:24
1729775,Copa,2025-05-18,0:37,França,Espanha,0,0,0,2.87,2.37,2.87,2.37,2.37,3.60,2.87,0-0,6.50,18-05-2025 00:24
1729784,Copa,2025-05-18,0:40,País de Gales,Irã,2,1,3,2.20,3.25,3.25,2.20,2.20,3.50,3.25,2-1,7.50,18-05-2025 00:24
1729790,Copa,2025-05-18,0:43,Qatar,Senegal,1,0,1,2.50,2.90,2.50,2.90,2.90,3.25,2.50,1-0,9.00,18-05-2025 00:24
1729797,Copa,2025-05-18,0:46,Brasil,Polônia,2,3,5,2.02,3.60,2.02,3.60,2.02,3.60,3.60,2-3,7.00,18-05-2025 00:24
1729808,Copa,2025-05-18,0:49,Camarões,Japão,1,1,2,2.70,2.60,2.70,2.60,2.60,3.40,2.70,1-1,8.00,18-05-2025 00:24
1729813,Copa,2025-05-18,0:52,Irã,Inglaterra,2,0,2,1.98,3.60,1.98,3.60,3.60,3.60,1.98,2-0,6.50,18-05-2025 00:24
1729820,Copa,2025-05-18,0:55,Croácia,Bélgica,2,0,2,2.70,2.62,2.70,2.62,2.62,3.30,2.70,2-0,9.00,18-05-2025 00:24
1729824,Copa,2025-05-18,0:58,Equador,Países Baixos,3,2,5,2.80,2.50,2.80,2.50,2.80,3.50,2.50,3-2,7.00,18-05-2025 00:24
1729554,Copa,2025-05-18,23:01,Costa Rica,Croácia,2,0,2,2.30,3.10,2.30,3.10,3.10,3.40,2.30,2-0,8.50,18-05-2025 00:24
1729562,Copa,2025-05-18,23:04,Alemanha,Uruguai,2,0,2,3.10,2.25,3.10,2.25,2.25,3.50,3.10,2-0,7.00,18-05-2025 00:24
1729569,Copa,2025-05-18,23:07,Marrocos,Dinamarca,2,1,3,2.75,2.50,2.50,2.75,2.75,3.50,2.50,2-1,7.00,18-05-2025 00:24
1729576,Copa,2025-05-18,23:10,Costa Rica,Países Baixos,1,1,2,2.20,3.20,2.20,3.20,3.20,3.50,2.20,1-1,7.00,18-05-2025 00:24
1729585,Copa,2025-05-18,23:13,Arábia Saudita,Portugal,2,2,4,3.25,2.15,3.25,2.15,3.25,3.60,2.15,2-2,6.50,18-05-2025 00:24
1729590,Copa,2025-05-18,23:16,França,Gana,2,0,2,4.00,1.90,4.00,1.90,1.90,3.60,4.00,2-0,7.00,18-05-2025 00:24
1729599,Copa,2025-05-18,23:19,Qatar,Argentina,2,3,5,3.30,2.15,3.30,2.15,3.30,3.50,2.15,2-3,7.50,18-05-2025 00:24
1729604,Copa,2025-05-18,23:22,Irã,Dinamarca,0,1,1,2.20,3.10,2.20,3.10,3.10,3.60,2.20,0-1,6.50,18-05-2025 00:24
1729611,Copa,2025-05-18,23:25,Sérvia,México,2,0,2,3.00,2.45,3.00,2.45,2.45,3.20,3.00,2-0,10.00,18-05-2025 00:24
1729619,Copa,2025-05-18,23:28,Tunísia,Irã,0,0,0,3.10,2.25,3.10,2.25,2.25,3.50,3.10,0-0,7.00,18-05-2025 00:24
1729625,Copa,2025-05-18,23:31,Argentina,França,2,3,5,2.55,2.70,2.55,2.70,2.55,3.50,2.70,2-3,7.00,18-05-2025 00:24
1729633,Copa,2025-05-18,23:34,Gana,País de Gales,4,0,4,2.45,2.90,2.45,2.90,2.45,3.40,2.90,4-0,8.00,18-05-2025 00:24
1729639,Copa,2025-05-18,23:37,Inglaterra,Países Baixos,1,1,2,3.10,2.25,3.10,2.25,2.25,3.50,3.10,1-1,7.00,18-05-2025 00:24
1729646,Copa,2025-05-18,23:40,Argentina,Croácia,1,2,3,2.25,3.25,3.25,2.25,2.25,3.40,3.25,1-2,8.50,18-05-2025 00:24
1729653,Copa,2025-05-18,23:43,Camarões,Uruguai,2,2,4,2.87,2.40,2.87,2.40,2.87,3.50,2.40,2-2,7.00,18-05-2025 00:24
1729661,Copa,2025-05-18,23:46,México,Qatar,0,2,2,3.40,2.15,3.40,2.15,2.15,3.40,3.40,0-2,8.00,18-05-2025 00:24
1729667,Copa,2025-05-18,23:49,Polônia,Argentina,1,2,3,2.90,2.45,2.45,2.90,2.90,3.40,2.45,1-2,7.50,18-05-2025 00:24
1729674,Copa,2025-05-18,23:52,Espanha,Gana,0,0,0,3.75,1.95,3.75,1.95,1.95,3.60,3.75,0-0,6.50,18-05-2025 00:24
1729683,Copa,2025-05-18,23:55,México,Bélgica,1,2,3,2.80,2.50,2.50,2.80,2.80,3.40,2.50,1-2,8.00,18-05-2025 00:24
1729689,Copa,2025-05-18,23:58,Senegal,Equador,1,0,1,3.20,2.30,3.20,2.30,2.30,3.30,3.20,1-0,8.50,18-05-2025 00:24
1729415,Copa,2025-05-18,22:01,Sérvia,Portugal,0,1,1,2.62,2.70,2.62,2.70,2.70,3.30,2.62,0-1,8.50,18-05-2025 00:24
1729421,Copa,2025-05-18,22:04,Irã,Senegal,2,1,3,3.10,2.30,2.30,3.10,3.10,3.40,2.30,2-1,8.50,18-05-2025 00:24
1729430,Copa,2025-05-18,22:07,Países Baixos,País de Gales,0,1,1,3.60,2.05,3.60,2.05,2.05,3.50,3.60,0-1,8.00,18-05-2025 00:24
1729436,Copa,2025-05-18,22:10,Argentina,Camarões,1,0,1,4.00,1.90,4.00,1.90,1.90,3.60,4.00,1-0,7.00,18-05-2025 00:24
1729442,Copa,2025-05-18,22:13,Arábia Saudita,País de Gales,0,4,4,2.70,2.60,2.70,2.60,2.70,3.40,2.60,0-4,7.50,18-05-2025 00:24
1729450,Copa,2025-05-18,22:16,Senegal,Tunísia,3,0,3,2.10,3.60,3.60,2.10,2.10,3.30,3.60,3-0,9.00,18-05-2025 00:24
1729457,Copa,2025-05-18,22:19,Canadá,Países Baixos,0,0,0,2.30,3.10,2.30,3.10,3.10,3.50,2.30,0-0,7.50,18-05-2025 00:24
1729465,Copa,2025-05-18,22:22,Inglaterra,Austrália,0,1,1,4.20,1.85,4.20,1.85,1.85,3.75,4.20,0-1,6.50,18-05-2025 00:24
1729473,Copa,2025-05-18,22:25,Gana,França,2,0,2,2.15,3.30,2.15,3.30,3.30,3.60,2.15,2-0,7.00,18-05-2025 00:24
1729478,Copa,2025-05-18,22:28,Japão,EUA,2,0,2,2.80,2.70,2.80,2.70,2.70,3.10,2.80,2-0,11.00,18-05-2025 00:24
1729485,Copa,2025-05-18,22:31,Polônia,Irã,3,2,5,2.05,3.60,2.05,3.60,2.05,3.60,3.60,3-2,7.00,18-05-2025 00:24
1729492,Copa,2025-05-18,22:34,Qatar,Tunísia,0,1,1,2.90,2.45,2.90,2.45,2.45,3.40,2.90,0-1,8.00,18-05-2025 00:24
1729499,Copa,2025-05-18,22:37,País de Gales,Bélgica,1,2,3,3.10,2.30,2.30,3.10,3.10,3.40,2.30,1-2,8.50,18-05-2025 00:24
1729507,Copa,2025-05-18,22:40,Portugal,Argentina,2,3,5,2.60,2.62,2.60,2.62,2.60,3.50,2.62,2-3,6.50,18-05-2025 00:24
1729513,Copa,2025-05-18,22:43,França,Alemanha,1,3,4,2.30,3.00,2.30,3.00,2.30,3.50,3.00,1-3,7.00,18-05-2025 00:24
1729520,Copa,2025-05-18,22:46,Polônia,Camarões,1,0,1,3.30,2.15,3.30,2.15,2.15,3.50,3.30,1-0,7.00,18-05-2025 00:24
1729527,Copa,2025-05-18,22:49,Gana,Bélgica,1,2,3,3.10,2.30,2.30,3.10,3.10,3.40,2.30,1-2,7.50,18-05-2025 00:24
1729534,Copa,2025-05-18,22:52,Brasil,Tunísia,1,0,1,4.33,1.83,4.33,1.83,1.83,3.75,4.33,1-0,7.00,18-05-2025 00:24
1729541,Copa,2025-05-18,22:55,Qatar,Bélgica,2,1,3,3.25,2.25,2.25,3.25,3.25,3.40,2.25,2-1,8.00,18-05-2025 00:24
1729548,Copa,2025-05-18,22:58,Arábia Saudita,México,2,1,3,3.00,2.35,2.35,3.00,3.00,3.50,2.35,2-1,7.00,18-05-2025 00:24
1730249,Premier,2025-05-18,4:00,Leeds,Chelsea,1,1,2,2.55,2.80,2.55,2.80,2.80,3.30,2.55,1-1,8.50,18-05-2025 00:25
1730260,Premier,2025-05-18,4:03,City,Norwich,2,1,3,1.76,4.50,4.50,1.76,1.76,3.80,4.50,2-1,7.00,18-05-2025 00:25
1730264,Premier,2025-05-18,4:06,Liverpool,Islington,2,0,2,2.80,2.45,2.80,2.45,2.45,3.50,2.80,2-0,7.50,18-05-2025 00:25
1730272,Premier,2025-05-18,4:09,Chelsea,Brighton,1,2,3,1.95,3.80,3.80,1.95,1.95,3.75,3.80,1-2,6.50,18-05-2025 00:25
1730278,Premier,2025-05-18,4:12,Islington,Everton,1,2,3,2.25,3.10,3.10,2.25,2.25,3.50,3.10,1-2,7.00,18-05-2025 00:25
1730285,Premier,2025-05-18,4:15,City,Tottenham,2,0,2,3.40,2.15,3.40,2.15,2.15,3.50,3.40,2-0,8.00,18-05-2025 00:25
1730297,Premier,2025-05-18,4:18,Aston,Islington,1,2,3,3.00,2.37,2.37,3.00,3.00,3.40,2.37,1-2,8.00,18-05-2025 00:25
1730299,Premier,2025-05-18,4:21,United,West Ham,3,1,4,2.07,3.75,2.07,3.75,2.07,3.40,3.75,3-1,9.00,18-05-2025 00:25
1730306,Premier,2025-05-18,4:24,Watford,Newcastle,2,2,4,2.50,2.75,2.50,2.75,2.50,3.50,2.75,2-2,7.00,18-05-2025 00:25
1730110,Premier,2025-05-18,3:00,Newcastle,West Ham,0,1,1,2.70,2.62,2.70,2.62,2.62,3.40,2.70,0-1,8.00,18-05-2025 00:25
1730117,Premier,2025-05-18,3:03,Wolverhampton,Leeds,2,2,4,2.30,3.10,2.30,3.10,2.30,3.40,3.10,2-2,8.00,18-05-2025 00:25
1730124,Premier,2025-05-18,3:06,Leicester,Islington,2,1,3,2.70,2.60,2.60,2.70,2.70,3.40,2.60,2-1,7.50,18-05-2025 00:25
1730131,Premier,2025-05-18,3:09,Palace,Brighton,0,1,1,3.00,2.25,3.00,2.25,2.25,3.60,3.00,0-1,6.50,18-05-2025 00:25
1730138,Premier,2025-05-18,3:12,Aston,West Ham,1,0,1,2.75,2.62,2.75,2.62,2.62,3.20,2.75,1-0,10.00,18-05-2025 00:25
1730145,Premier,2025-05-18,3:15,Chelsea,Brentford,0,2,2,3.75,2.00,3.75,2.00,2.00,3.50,3.75,0-2,7.50,18-05-2025 00:25
1730155,Premier,2025-05-18,3:18,Islington,West Ham,0,0,0,3.40,2.20,3.40,2.20,2.20,3.30,3.40,0-0,9.00,18-05-2025 00:25
1730161,Premier,2025-05-18,3:21,Liverpool,Newcastle,1,1,2,3.50,2.05,3.50,2.05,2.05,3.60,3.50,1-1,6.50,18-05-2025 00:25
1730165,Premier,2025-05-18,3:24,Everton,Islington,2,0,2,2.55,2.70,2.55,2.70,2.70,3.50,2.55,2-0,7.00,18-05-2025 00:25
1730173,Premier,2025-05-18,3:27,Norwich,United,0,0,0,2.10,3.40,2.10,3.40,3.40,3.50,2.10,0-0,7.00,18-05-2025 00:25
1730180,Premier,2025-05-18,3:30,Burnley,Newcastle,0,2,2,2.70,2.45,2.70,2.45,2.45,3.60,2.70,0-2,6.50,18-05-2025 00:25
1730190,Premier,2025-05-18,3:33,Leeds,Islington,2,0,2,2.55,2.80,2.55,2.80,2.80,3.30,2.55,2-0,8.50,18-05-2025 00:25
1730196,Premier,2025-05-18,3:36,Burnley,Tottenham,0,0,0,2.37,3.00,2.37,3.00,3.00,3.40,2.37,0-0,8.00,18-05-2025 00:25
1730201,Premier,2025-05-18,3:39,Islington,Brighton,1,0,1,3.80,1.95,3.80,1.95,1.95,3.75,3.80,1-0,6.50,18-05-2025 00:25
1730208,Premier,2025-05-18,3:42,Watford,Brentford,0,1,1,2.90,2.45,2.90,2.45,2.45,3.40,2.90,0-1,8.00,18-05-2025 00:25
1730214,Premier,2025-05-18,3:45,Islington,Liverpool,1,2,3,2.45,2.80,2.80,2.45,2.45,3.50,2.80,1-2,7.50,18-05-2025 00:25
1730222,Premier,2025-05-18,3:48,Chelsea,Aston,0,0,0,3.60,2.05,3.60,2.05,2.05,3.50,3.60,0-0,8.00,18-05-2025 00:25
1730229,Premier,2025-05-18,3:51,Palace,Everton,2,0,2,2.55,2.62,2.55,2.62,2.62,3.50,2.55,2-0,7.00,18-05-2025 00:25
1730236,Premier,2025-05-18,3:54,Liverpool,Southampton,0,1,1,3.30,2.20,3.30,2.20,2.20,3.40,3.30,0-1,8.00,18-05-2025 00:25
1730243,Premier,2025-05-18,3:57,Brighton,Burnley,0,1,1,2.70,2.45,2.70,2.45,2.45,3.60,2.70,0-1,6.50,18-05-2025 00:25
1729970,Premier,2025-05-18,2:00,Leicester,Norwich,1,2,3,2.10,3.50,3.50,2.10,2.10,3.50,3.50,1-2,7.50,18-05-2025 00:25
1729977,Premier,2025-05-18,2:03,Newcastle,Brentford,2,2,4,2.35,2.90,2.35,2.90,2.35,3.50,2.90,2-2,7.00,18-05-2025 00:25
1729987,Premier,2025-05-18,2:06,Everton,United,0,2,2,2.40,2.87,2.40,2.87,2.87,3.50,2.40,0-2,7.00,18-05-2025 00:25
1729991,Premier,2025-05-18,2:09,Liverpool,Palace,0,1,1,3.60,2.05,3.60,2.05,2.05,3.50,3.60,0-1,7.50,18-05-2025 00:25
1730001,Premier,2025-05-18,2:12,Newcastle,Burnley,1,2,3,2.35,2.90,2.90,2.35,2.35,3.60,2.90,1-2,6.50,18-05-2025 00:25
1730005,Premier,2025-05-18,2:15,United,Leeds,3,0,3,2.07,3.75,3.75,2.07,2.07,3.40,3.75,3-0,9.00,18-05-2025 00:25
1730012,Premier,2025-05-18,2:18,Burnley,Everton,5,0,5,2.75,2.50,2.75,2.50,2.75,3.50,2.50,5-0,6.50,18-05-2025 00:25
1730019,Premier,2025-05-18,2:21,Watford,Liverpool,0,1,1,2.30,3.10,2.30,3.10,3.10,3.50,2.30,0-1,7.50,18-05-2025 00:25
1730026,Premier,2025-05-18,2:24,Leeds,Everton,2,0,2,2.80,2.50,2.80,2.50,2.50,3.30,2.80,2-0,8.50,18-05-2025 00:25
1730036,Premier,2025-05-18,2:27,Brighton,United,1,1,2,2.07,3.40,2.07,3.40,3.40,3.60,2.07,1-1,6.50,18-05-2025 00:25
1730043,Premier,2025-05-18,2:30,Leicester,Leeds,0,1,1,3.10,2.40,3.10,2.40,2.40,3.25,3.10,0-1,9.00,18-05-2025 00:25
1730047,Premier,2025-05-18,2:33,Watford,Southampton,2,1,3,2.70,2.62,2.62,2.70,2.70,3.30,2.62,2-1,8.50,18-05-2025 00:25
1730056,Premier,2025-05-18,2:36,City,Liverpool,2,0,2,3.20,2.20,3.20,2.20,2.20,3.60,3.20,2-0,7.00,18-05-2025 00:25
1730061,Premier,2025-05-18,2:39,Everton,Palace,1,1,2,3.20,2.20,3.20,2.20,2.20,3.50,3.20,1-1,7.00,18-05-2025 00:25
1730068,Premier,2025-05-18,2:42,Tottenham,Norwich,1,2,3,2.00,3.80,3.80,2.00,2.00,3.50,3.80,1-2,8.50,18-05-2025 00:25
1730075,Premier,2025-05-18,2:45,Leeds,Palace,0,0,0,3.20,2.30,3.20,2.30,2.30,3.30,3.20,0-0,8.50,18-05-2025 00:25
1730082,Premier,2025-05-18,2:48,Norwich,City,1,1,2,1.98,3.60,1.98,3.60,3.60,3.60,1.98,1-1,6.50,18-05-2025 00:25
1730089,Premier,2025-05-18,2:51,Liverpool,Brighton,0,0,0,3.80,1.95,3.80,1.95,1.95,3.75,3.80,0-0,6.50,18-05-2025 00:25
1730096,Premier,2025-05-18,2:54,City,Chelsea,4,2,6,2.20,3.20,2.20,3.20,2.20,3.60,3.20,4-2,7.00,18-05-2025 00:25
1730103,Premier,2025-05-18,2:57,Aston,United,1,1,2,2.25,3.25,2.25,3.25,3.25,3.40,2.25,1-1,8.00,18-05-2025 00:25
1729830,Premier,2025-05-18,1:00,Burnley,United,2,0,2,2.15,3.30,2.15,3.30,3.30,3.60,2.15,2-0,7.00,18-05-2025 00:25
1729837,Premier,2025-05-18,1:03,Newcastle,Chelsea,2,1,3,2.90,2.35,2.35,2.90,2.90,3.60,2.35,2-1,6.50,18-05-2025 00:25
1729844,Premier,2025-05-18,1:06,Leeds,Brentford,0,0,0,3.30,2.25,3.30,2.25,2.25,3.30,3.30,0-0,9.00,18-05-2025 00:25
1729854,Premier,2025-05-18,1:09,Burnley,Southampton,1,1,2,2.60,2.70,2.60,2.70,2.70,3.40,2.60,1-1,7.50,18-05-2025 00:25
1729858,Premier,2025-05-18,1:12,United,City,3,1,4,2.60,2.62,2.60,2.62,2.60,3.50,2.62,3-1,6.50,18-05-2025 00:25
1729865,Premier,2025-05-18,1:15,Aston,Brighton,2,1,3,2.25,3.10,3.10,2.25,2.25,3.50,3.10,2-1,7.00,18-05-2025 00:25
1729872,Premier,2025-05-18,1:18,Tottenham,Brentford,0,0,0,3.75,2.05,3.75,2.05,2.05,3.40,3.75,0-0,9.00,18-05-2025 00:25
1729881,Premier,2025-05-18,1:21,West Ham,Watford,0,2,2,3.30,2.25,3.30,2.25,2.25,3.30,3.30,0-2,9.00,18-05-2025 00:25
1729886,Premier,2025-05-18,1:24,Southampton,Palace,2,3,5,2.30,3.10,2.30,3.10,2.30,3.40,3.10,2-3,8.00,18-05-2025 00:25
1729893,Premier,2025-05-18,1:27,Brighton,Wolverhampton,3,1,4,2.90,2.30,2.90,2.30,2.90,3.60,2.30,3-1,6.00,18-05-2025 00:25
1729902,Premier,2025-05-18,1:30,Newcastle,Southampton,2,2,4,2.60,2.70,2.60,2.70,2.60,3.50,2.70,2-2,7.00,18-05-2025 00:25
1729908,Premier,2025-05-18,1:33,Leicester,Burnley,1,1,2,3.30,2.15,3.30,2.15,2.15,3.50,3.30,1-1,7.00,18-05-2025 00:25
1729917,Premier,2025-05-18,1:36,Aston,Tottenham,0,1,1,2.50,2.90,2.50,2.90,2.90,3.25,2.50,0-1,9.00,18-05-2025 00:25
1729921,Premier,2025-05-18,1:39,City,Palace,2,1,3,1.86,4.00,4.00,1.86,1.86,3.75,4.00,2-1,7.00,18-05-2025 00:25
1729932,Premier,2025-05-18,1:42,Leicester,Newcastle,0,0,0,3.20,2.20,3.20,2.20,2.20,3.50,3.20,0-0,7.00,18-05-2025 00:25
1729934,Premier,2025-05-18,1:45,Aston,Southampton,0,3,3,2.62,2.75,2.75,2.62,2.62,3.30,2.75,0-3,8.50,18-05-2025 00:25
1729945,Premier,2025-05-18,1:48,Everton,Liverpool,0,0,0,2.55,2.70,2.55,2.70,2.70,3.50,2.55,0-0,7.00,18-05-2025 00:25
1729949,Premier,2025-05-18,1:51,Southampton,Aston,1,2,3,2.30,3.20,3.20,2.30,2.30,3.30,3.20,1-2,8.50,18-05-2025 00:25
1729961,Premier,2025-05-18,1:54,Leicester,Palace,0,0,0,3.20,2.25,3.20,2.25,2.25,3.50,3.20,0-0,7.50,18-05-2025 00:25
1729963,Premier,2025-05-18,1:57,City,Newcastle,0,0,0,4.00,1.86,4.00,1.86,1.86,3.80,4.00,0-0,6.00,18-05-2025 00:25
1729691,Premier,2025-05-18,0:00,Brentford,Newcastle,1,1,2,2.75,2.50,2.75,2.50,2.50,3.50,2.75,1-1,7.00,18-05-2025 00:25
1729698,Premier,2025-05-18,0:03,Leicester,Wolverhampton,1,1,2,2.75,2.50,2.75,2.50,2.50,3.50,2.75,1-1,7.00,18-05-2025 00:25
1729705,Premier,2025-05-18,0:06,Brighton,Islington,4,1,5,3.20,2.20,3.20,2.20,3.20,3.60,2.20,4-1,6.50,18-05-2025 00:25
1729712,Premier,2025-05-18,0:09,Norwich,Brentford,3,0,3,2.50,2.80,2.80,2.50,2.50,3.40,2.80,3-0,7.50,18-05-2025 00:25
1729719,Premier,2025-05-18,0:12,Leicester,Everton,2,2,4,2.45,2.87,2.45,2.87,2.45,3.50,2.87,2-2,7.00,18-05-2025 00:25
1729725,Premier,2025-05-18,0:15,Islington,Watford,3,3,6,2.00,3.75,2.00,3.75,2.00,3.50,3.75,3-3,7.50,18-05-2025 00:25
1729733,Premier,2025-05-18,0:18,Norwich,Everton,1,3,4,2.80,2.40,2.80,2.40,2.80,3.50,2.40,1-3,7.00,18-05-2025 00:25
1729739,Premier,2025-05-18,0:21,Watford,Aston,0,3,3,2.50,2.80,2.80,2.50,2.50,3.30,2.80,0-3,8.50,18-05-2025 00:25
1729749,Premier,2025-05-18,0:24,United,Leicester,1,0,1,3.40,2.10,3.40,2.10,2.10,3.50,3.40,1-0,7.50,18-05-2025 00:25
