Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds,HORA,COLUNA,PROBABILIDADE,OUTCOME
1712109,Super,2025-05-12,1900-01-01 19:58:00,Buenos Aires,Agua Branca,0,4,4,2.5,2.7,2.5,2.7,2.5,3.6,2.7,0-4,6.5,2025-05-12 16:09:00,19,58,0.5141342756183745,0
1711834,Super,2025-05-12,1900-01-01 18:01:00,Penarol,La Plata,0,0,0,2.7,2.75,2.7,2.75,2.75,3.2,2.7,0-0,10.0,2025-05-12 16:09:00,18,1,0.49678262618137947,1
1711843,Super,2025-05-12,1900-01-01 18:04:00,Avellaneda,Porto Alegre,0,2,2,3.0,2.5,3.0,2.5,2.5,3.2,3.0,0-2,10.0,2025-05-12 16:09:00,18,4,0.5318725099601593,0
1711849,Super,2025-05-12,1900-01-01 18:07:00,Penarol,Guayaquil,2,0,2,2.9,2.45,2.9,2.45,2.45,3.4,2.9,2-0,8.0,2025-05-12 16:09:00,18,7,0.5302431310535678,2
1711859,Super,2025-05-12,1900-01-01 18:10:00,La Boca,Belo Horizonte,1,1,2,2.5,2.8,2.5,2.8,2.8,3.5,2.5,1-1,7.5,2025-05-12 16:09:00,18,10,0.47945205479452063,1
1711863,Super,2025-05-12,1900-01-01 18:13:00,Quito,Montevideo,0,0,0,3.1,2.3,3.1,2.3,2.3,3.5,3.1,0-0,7.0,2025-05-12 16:09:00,18,13,0.5537840952746832,1
1711873,Super,2025-05-12,1900-01-01 18:16:00,La Boca,Penarol,1,3,4,2.15,3.6,2.15,3.6,2.15,3.3,3.6,1-3,9.0,2025-05-12 16:09:00,18,16,0.5895564289724874,0
1711877,Super,2025-05-12,1900-01-01 18:19:00,Itaquera,Lima,2,3,5,1.95,3.8,1.95,3.8,1.95,3.6,3.8,2-3,7.5,2025-05-12 16:09:00,18,19,0.6184631803628603,0
1711888,Super,2025-05-12,1900-01-01 18:22:00,Santos,Rio de Janeiro,2,1,3,2.8,2.5,2.5,2.8,2.8,3.4,2.5,2-1,8.0,2025-05-12 16:09:00,18,22,0.4796163069544364,2
1711892,Super,2025-05-12,1900-01-01 18:25:00,Belo Horizonte,Avellaneda,1,2,3,2.02,3.6,3.6,2.02,2.02,3.6,3.6,1-2,7.0,2025-05-12 16:09:00,18,25,0.6034031413612565,0
1711898,Super,2025-05-12,1900-01-01 18:28:00,Santiago,Guayaquil,2,1,3,2.62,2.55,2.55,2.62,2.62,3.6,2.55,2-1,6.5,2025-05-12 16:09:00,18,28,0.49501838453326996,2
1711905,Super,2025-05-12,1900-01-01 18:31:00,Rio de Janeiro,La Boca,3,1,4,2.35,3.1,2.35,3.1,2.35,3.4,3.1,3-1,8.0,2025-05-12 16:09:00,18,31,0.5493898895990703,2
1711913,Super,2025-05-12,1900-01-01 18:34:00,Quito,Medellin,0,1,1,3.0,2.37,3.0,2.37,2.37,3.4,3.0,0-1,8.5,2025-05-12 16:09:00,18,34,0.5422185430463576,0
1711920,Super,2025-05-12,1900-01-01 18:37:00,Montevideo,Porto Alegre,0,0,0,2.55,2.8,2.55,2.8,2.8,3.3,2.55,0-0,8.5,2025-05-12 16:09:00,18,37,0.4833635813672111,1
1711929,Super,2025-05-12,1900-01-01 18:40:00,Quito,Agua Branca,1,2,3,3.0,2.35,2.35,3.0,3.0,3.5,2.35,1-2,7.0,2025-05-12 16:09:00,18,40,0.4558680892337536,0
1711934,Super,2025-05-12,1900-01-01 18:43:00,La Plata,Guayaquil,1,0,1,3.25,2.25,3.25,2.25,2.25,3.4,3.25,1-0,8.5,2025-05-12 16:09:00,18,43,0.5653531955790485,2
1711939,Super,2025-05-12,1900-01-01 18:46:00,Itaquera,Bogota,1,1,2,3.3,2.25,3.3,2.25,2.25,3.3,3.3,1-1,9.0,2025-05-12 16:09:00,18,46,0.5673076923076923,1
1711951,Super,2025-05-12,1900-01-01 18:49:00,Quito,Santiago,2,1,3,2.2,3.2,3.2,2.2,2.2,3.5,3.2,2-1,7.0,2025-05-12 16:09:00,18,49,0.5674633770239014,2
1711955,Super,2025-05-12,1900-01-01 18:52:00,Medellin,Lima,1,1,2,3.25,2.2,3.25,2.2,2.2,3.5,3.25,1-1,7.5,2025-05-12 16:09:00,18,52,0.5700667302192565,1
1711961,Super,2025-05-12,1900-01-01 18:55:00,Quito,Buenos Aires,0,2,2,2.4,2.87,2.4,2.87,2.87,3.5,2.4,0-2,7.0,2025-05-12 16:09:00,18,55,0.4675324675324675,0
1711968,Super,2025-05-12,1900-01-01 18:58:00,Lima,Porto Alegre,2,1,3,3.0,2.4,2.4,3.0,3.0,3.3,2.4,2-1,8.5,2025-05-12 16:09:00,18,58,0.460431654676259,2
1711695,Super,2025-05-12,1900-01-01 17:01:00,Medellin,Agua Branca,2,0,2,2.3,3.1,2.3,3.1,3.1,3.5,2.3,2-0,7.5,2025-05-12 16:09:00,17,1,0.44621590472531686,2
1711703,Super,2025-05-12,1900-01-01 17:04:00,Rio de Janeiro,Guayaquil,0,1,1,3.6,2.0,3.6,2.0,2.0,3.6,3.6,0-1,7.0,2025-05-12 16:09:00,17,4,0.6052631578947368,0
1711710,Super,2025-05-12,1900-01-01 17:07:00,Agua Branca,Porto Alegre,0,0,0,3.4,2.2,3.4,2.2,2.2,3.3,3.4,0-0,9.0,2025-05-12 16:09:00,17,7,0.576271186440678,1
1711716,Super,2025-05-12,1900-01-01 17:10:00,Itaquera,La Plata,1,1,2,3.1,2.4,3.1,2.4,2.4,3.25,3.1,1-1,9.0,2025-05-12 16:09:00,17,10,0.5449338336954375,1
1711726,Super,2025-05-12,1900-01-01 17:13:00,Penarol,Montevideo,0,2,2,3.1,2.3,3.1,2.3,2.3,3.4,3.1,0-2,8.0,2025-05-12 16:09:00,17,13,0.5533542565712045,0
1711733,Super,2025-05-12,1900-01-01 17:16:00,Bogota,Belo Horizonte,1,2,3,3.25,2.25,2.25,3.25,3.25,3.4,2.25,1-2,8.0,2025-05-12 16:09:00,17,16,0.4346468044209515,0
1711740,Super,2025-05-12,1900-01-01 17:19:00,Santiago,Asuncion,2,2,4,2.5,2.75,2.5,2.75,2.5,3.5,2.75,2-2,7.0,2025-05-12 16:09:00,17,19,0.5173267326732675,1
1711746,Super,2025-05-12,1900-01-01 17:22:00,Santos,Penarol,2,2,4,2.25,3.3,2.25,3.3,2.25,3.3,3.3,2-2,9.0,2025-05-12 16:09:00,17,22,0.5673076923076923,1
1711750,Super,2025-05-12,1900-01-01 17:25:00,Belo Horizonte,Porto Alegre,0,0,0,3.8,2.02,3.8,2.02,2.02,3.4,3.8,0-0,8.5,2025-05-12 16:09:00,17,25,0.6101806000582581,1
1711759,Super,2025-05-12,1900-01-01 17:28:00,Rio de Janeiro,Bogota,1,3,4,2.07,3.75,2.07,3.75,2.07,3.4,3.75,1-3,9.0,2025-05-12 16:09:00,17,28,0.6036641803234062,0
1711771,Super,2025-05-12,1900-01-01 17:34:00,Lima,Avellaneda,0,0,0,2.35,3.0,2.35,3.0,3.0,3.5,2.35,0-0,7.0,2025-05-12 16:09:00,17,34,0.4558680892337536,1
1711780,Super,2025-05-12,1900-01-01 17:37:00,Bogota,Montevideo,2,1,3,2.2,3.3,3.3,2.2,2.2,3.4,3.3,2-1,8.5,2025-05-12 16:09:00,17,37,0.5720338983050847,2
1711785,Super,2025-05-12,1900-01-01 17:40:00,Porto Alegre,Santos,1,1,2,2.9,2.55,2.9,2.55,2.55,3.2,2.9,1-1,10.0,2025-05-12 16:09:00,17,40,0.5225488222266962,1
1711794,Super,2025-05-12,1900-01-01 17:43:00,Lima,Asuncion,0,0,0,2.7,2.6,2.7,2.6,2.6,3.5,2.7,0-0,7.0,2025-05-12 16:09:00,17,43,0.5068439577630035,1
1711801,Super,2025-05-12,1900-01-01 17:46:00,Penarol,Sao Paulo,2,2,4,2.7,2.6,2.7,2.6,2.7,3.4,2.6,2-2,7.5,2025-05-12 16:09:00,17,46,0.49321086261980834,1
1711806,Super,2025-05-12,1900-01-01 17:49:00,Medellin,Porto Alegre,0,0,0,2.7,2.75,2.7,2.75,2.75,3.2,2.7,0-0,10.0,2025-05-12 16:09:00,17,49,0.49678262618137947,1
1711817,Super,2025-05-12,1900-01-01 17:52:00,Sao Paulo,Asuncion,0,1,1,3.4,2.1,3.4,2.1,2.1,3.6,3.4,0-1,7.0,2025-05-12 16:09:00,17,52,0.5868596881959911,0
1711822,Super,2025-05-12,1900-01-01 17:55:00,Itaquera,Buenos Aires,1,1,2,2.75,2.5,2.75,2.5,2.5,3.5,2.75,1-1,7.0,2025-05-12 16:09:00,17,55,0.5173267326732675,1
1711831,Super,2025-05-12,1900-01-01 17:58:00,Sao Paulo,Guayaquil,1,2,3,2.2,3.1,3.1,2.2,2.2,3.6,3.1,1-2,6.5,2025-05-12 16:09:00,17,58,0.5625482625482626,0
1711555,Super,2025-05-12,1900-01-01 16:01:00,Santos,Medellin,2,0,2,3.4,2.2,3.4,2.2,2.2,3.3,3.4,2-0,9.0,2025-05-12 16:09:00,16,1,0.576271186440678,2
1711562,Super,2025-05-12,1900-01-01 16:04:00,La Boca,Itaquera,1,0,1,3.0,2.4,3.0,2.4,2.4,3.3,3.0,1-0,8.5,2025-05-12 16:09:00,16,4,0.5395683453237411,2
1711572,Super,2025-05-12,1900-01-01 16:07:00,Porto Alegre,Guayaquil,2,1,3,2.3,3.2,3.2,2.3,2.3,3.3,3.2,2-1,8.5,2025-05-12 16:09:00,16,7,0.5582124656997256,2
1711576,Super,2025-05-12,1900-01-01 16:10:00,Buenos Aires,La Boca,1,2,3,2.45,2.8,2.8,2.45,2.45,3.5,2.8,1-2,7.5,2025-05-12 16:09:00,16,10,0.5242718446601942,0
1711584,Super,2025-05-12,1900-01-01 16:13:00,Rio de Janeiro,Penarol,1,0,1,3.8,2.02,3.8,2.02,2.02,3.4,3.8,1-0,8.5,2025-05-12 16:09:00,16,13,0.6101806000582581,2
1711591,Super,2025-05-12,1900-01-01 16:16:00,Santos,Asuncion,1,1,2,3.5,2.1,3.5,2.1,2.1,3.4,3.5,1-1,8.5,2025-05-12 16:09:00,16,16,0.590185676392573,1
1711598,Super,2025-05-12,1900-01-01 16:19:00,Sao Paulo,Avellaneda,0,1,1,2.9,2.37,2.9,2.37,2.37,3.5,2.9,0-1,7.0,2025-05-12 16:09:00,16,19,0.5366340153250652,0
1711604,Super,2025-05-12,1900-01-01 16:22:00,Agua Branca,Bogota,3,2,5,2.15,3.5,2.15,3.5,2.15,3.4,3.5,3-2,8.5,2025-05-12 16:09:00,16,22,0.5858425285206658,2
1711611,Super,2025-05-12,1900-01-01 16:25:00,Belo Horizonte,Medellin,3,1,4,1.86,4.2,1.86,4.2,1.86,3.6,4.2,3-1,7.5,2025-05-12 16:09:00,16,25,0.6421628189550425,2
1711620,Super,2025-05-12,1900-01-01 16:28:00,Sao Paulo,Rio de Janeiro,1,2,3,2.75,2.45,2.45,2.75,2.75,3.5,2.45,1-2,6.5,2025-05-12 16:09:00,16,28,0.4789473684210527,0
1711626,Super,2025-05-12,1900-01-01 16:31:00,Quito,Belo Horizonte,0,4,4,3.3,2.15,3.3,2.15,3.3,3.6,2.15,0-4,7.0,2025-05-12 16:09:00,16,31,0.42251544076361597,0
1711634,Super,2025-05-12,1900-01-01 16:34:00,Buenos Aires,Sao Paulo,2,2,4,2.3,3.0,2.3,3.0,2.3,3.6,3.0,2-2,6.0,2025-05-12 16:09:00,16,34,0.548498845265589,1
1711641,Super,2025-05-12,1900-01-01 16:37:00,Santiago,Santos,0,2,2,2.35,3.0,2.35,3.0,3.0,3.5,2.35,0-2,7.0,2025-05-12 16:09:00,16,37,0.4558680892337536,0
1711646,Super,2025-05-12,1900-01-01 16:40:00,Buenos Aires,Asuncion,0,1,1,3.6,2.0,3.6,2.0,2.0,3.6,3.6,0-1,7.0,2025-05-12 16:09:00,16,40,0.6052631578947368,0
1711654,Super,2025-05-12,1900-01-01 16:43:00,La Boca,Guayaquil,0,1,1,3.5,2.1,3.5,2.1,2.1,3.5,3.5,0-1,7.5,2025-05-12 16:09:00,16,43,0.590909090909091,0
1711661,Super,2025-05-12,1900-01-01 16:46:00,Avellaneda,Santiago,2,2,4,2.1,3.4,2.1,3.4,2.1,3.6,3.4,2-2,7.0,2025-05-12 16:09:00,16,46,0.5868596881959911,1
1711666,Super,2025-05-12,1900-01-01 16:49:00,Penarol,Lima,2,0,2,3.4,2.15,3.4,2.15,2.15,3.4,3.4,2-0,8.0,2025-05-12 16:09:00,16,49,0.5811688311688311,2
1711673,Super,2025-05-12,1900-01-01 16:52:00,Asuncion,Avellaneda,4,2,6,2.8,2.55,2.8,2.55,2.8,3.4,2.55,4-2,8.0,2025-05-12 16:09:00,16,52,0.4832214765100671,2
1711681,Super,2025-05-12,1900-01-01 16:55:00,Montevideo,Itaquera,2,1,3,3.0,2.35,2.35,3.0,3.0,3.5,2.35,2-1,7.0,2025-05-12 16:09:00,16,55,0.4558680892337536,2
1711688,Super,2025-05-12,1900-01-01 16:58:00,Bogota,Santos,1,1,2,2.75,2.62,2.75,2.62,2.62,3.2,2.75,1-1,10.0,2025-05-12 16:09:00,16,58,0.5085284349501824,1
1711415,Super,2025-05-12,1900-01-01 15:01:00,Buenos Aires,Medellin,0,1,1,3.6,2.05,3.6,2.05,2.05,3.5,3.6,0-1,7.5,2025-05-12 16:09:00,15,1,0.5998895231080832,0
1711423,Super,2025-05-12,1900-01-01 15:04:00,Avellaneda,Agua Branca,2,0,2,2.5,2.8,2.5,2.8,2.8,3.5,2.5,2-0,7.0,2025-05-12 16:09:00,15,4,0.47945205479452063,2
1711429,Super,2025-05-12,1900-01-01 15:07:00,Penarol,Porto Alegre,1,0,1,2.8,2.7,2.8,2.7,2.7,3.1,2.8,1-0,11.0,2025-05-12 16:09:00,15,7,0.5062982527427874,2
1711436,Super,2025-05-12,1900-01-01 15:10:00,Rio de Janeiro,Lima,2,0,2,4.33,1.8,4.33,1.8,1.8,3.75,4.33,2-0,7.0,2025-05-12 16:09:00,15,10,0.6541104234686419,2
1711444,Super,2025-05-12,1900-01-01 15:13:00,Asuncion,Agua Branca,0,3,3,3.2,2.2,2.2,3.2,3.2,3.5,2.2,0-3,7.0,2025-05-12 16:09:00,15,13,0.43253662297609874,0
1711450,Super,2025-05-12,1900-01-01 15:16:00,Medellin,Avellaneda,0,2,2,2.62,2.7,2.62,2.7,2.7,3.3,2.62,0-2,8.5,2025-05-12 16:09:00,15,16,0.49464068209500606,0
1711458,Super,2025-05-12,1900-01-01 15:19:00,Santiago,Quito,2,1,3,2.62,2.55,2.55,2.62,2.62,3.5,2.55,2-1,7.0,2025-05-12 16:09:00,15,19,0.49505569906360986,2
1711463,Super,2025-05-12,1900-01-01 15:22:00,Itaquera,Guayaquil,0,0,0,3.3,2.15,3.3,2.15,2.15,3.5,3.3,0-0,7.5,2025-05-12 16:09:00,15,22,0.576901031715705,1
1711471,Super,2025-05-12,1900-01-01 15:25:00,La Plata,Rio de Janeiro,0,2,2,2.55,2.8,2.55,2.8,2.8,3.3,2.55,0-2,8.5,2025-05-12 16:09:00,15,25,0.4833635813672111,0
1711477,Super,2025-05-12,1900-01-01 15:28:00,Santiago,Avellaneda,0,0,0,2.4,2.87,2.4,2.87,2.87,3.5,2.4,0-0,7.0,2025-05-12 16:09:00,15,28,0.4675324675324675,1
1711486,Super,2025-05-12,1900-01-01 15:31:00,La Boca,Rio de Janeiro,0,0,0,2.7,2.62,2.7,2.62,2.62,3.4,2.7,0-0,8.0,2025-05-12 16:09:00,15,31,0.505404975757094,1
1711493,Super,2025-05-12,1900-01-01 15:34:00,Penarol,Avellaneda,0,0,0,2.75,2.62,2.75,2.62,2.62,3.3,2.75,0-0,8.5,2025-05-12 16:09:00,15,34,0.5086054721977052,1
1711499,Super,2025-05-12,1900-01-01 15:37:00,Medellin,Guayaquil,0,1,1,2.8,2.5,2.8,2.5,2.5,3.4,2.8,0-1,7.5,2025-05-12 16:09:00,15,37,0.5203836930455635,0
1711508,Super,2025-05-12,1900-01-01 15:40:00,Belo Horizonte,Itaquera,2,1,3,2.15,3.4,3.4,2.15,2.15,3.5,3.4,2-1,7.0,2025-05-12 16:09:00,15,40,0.5818215821956236,2
1711514,Super,2025-05-12,1900-01-01 15:43:00,Penarol,Quito,0,0,0,2.9,2.45,2.9,2.45,2.45,3.3,2.9,0-0,8.5,2025-05-12 16:09:00,15,43,0.5299878836833603,1
1711523,Super,2025-05-12,1900-01-01 15:46:00,Porto Alegre,Rio de Janeiro,0,0,0,2.5,2.9,2.5,2.9,2.9,3.25,2.5,0-0,9.0,2025-05-12 16:09:00,15,46,0.47379032258064524,1
1711527,Super,2025-05-12,1900-01-01 15:49:00,Itaquera,Santos,1,2,3,2.4,3.0,3.0,2.4,2.4,3.3,3.0,1-2,8.5,2025-05-12 16:09:00,15,49,0.5395683453237411,0
1711535,Super,2025-05-12,1900-01-01 15:52:00,Porto Alegre,Penarol,0,0,0,3.3,2.35,3.3,2.35,2.35,3.1,3.3,0-0,11.0,2025-05-12 16:09:00,15,52,0.5582706766917294,1
1711541,Super,2025-05-12,1900-01-01 15:55:00,La Boca,Santiago,1,1,2,3.8,1.95,3.8,1.95,1.95,3.6,3.8,1-1,7.5,2025-05-12 16:09:00,15,55,0.6184631803628603,1
1711548,Super,2025-05-12,1900-01-01 15:58:00,Avellaneda,Asuncion,1,0,1,3.4,2.15,3.4,2.15,2.15,3.4,3.4,1-0,8.0,2025-05-12 16:09:00,15,58,0.5811688311688311,2
1711276,Super,2025-05-12,1900-01-01 14:01:00,La Plata,Quito,1,1,2,3.3,2.25,3.3,2.25,2.25,3.3,3.3,1-1,9.0,2025-05-12 16:09:00,14,1,0.5673076923076923,1
1711282,Super,2025-05-12,1900-01-01 14:04:00,Buenos Aires,Belo Horizonte,2,1,3,2.75,2.45,2.45,2.75,2.75,3.6,2.45,2-1,6.0,2025-05-12 16:09:00,14,4,0.4787881763723854,2
1711297,Super,2025-05-12,1900-01-01 14:10:00,Sao Paulo,Bogota,1,1,2,3.1,2.3,3.1,2.3,2.3,3.4,3.1,1-1,8.0,2025-05-12 16:09:00,14,10,0.5533542565712045,1
1711303,Super,2025-05-12,1900-01-01 14:13:00,Penarol,Itaquera,2,2,4,2.8,2.55,2.8,2.55,2.8,3.3,2.55,2-2,8.5,2025-05-12 16:09:00,14,13,0.4833635813672111,1
1711310,Super,2025-05-12,1900-01-01 14:16:00,Avellaneda,Santos,0,2,2,2.8,2.55,2.8,2.55,2.55,3.3,2.8,0-2,8.5,2025-05-12 16:09:00,14,16,0.5166364186327888,0
1711317,Super,2025-05-12,1900-01-01 14:19:00,Bogota,Agua Branca,0,3,3,2.9,2.45,2.45,2.9,2.9,3.3,2.45,0-3,8.5,2025-05-12 16:09:00,14,19,0.47001211631663975,0
1711325,Super,2025-05-12,1900-01-01 14:22:00,Belo Horizonte,Asuncion,2,0,2,4.33,1.83,4.33,1.83,1.83,3.75,4.33,2-0,7.0,2025-05-12 16:09:00,14,22,0.6510931894442671,2
1711332,Super,2025-05-12,1900-01-01 14:25:00,Bogota,Penarol,0,2,2,3.1,2.4,3.1,2.4,2.4,3.2,3.1,0-2,10.0,2025-05-12 16:09:00,14,25,0.5447284345047924,0
1711339,Super,2025-05-12,1900-01-01 14:28:00,La Boca,Quito,2,0,2,3.5,2.1,3.5,2.1,2.1,3.4,3.5,2-0,8.5,2025-05-12 16:09:00,14,28,0.590185676392573,2
1711345,Super,2025-05-12,1900-01-01 14:31:00,Penarol,Medellin,0,1,1,3.1,2.37,3.1,2.37,2.37,3.25,3.1,0-1,9.0,2025-05-12 16:09:00,14,31,0.5472148699476607,0
1711355,Super,2025-05-12,1900-01-01 14:34:00,Buenos Aires,Porto Alegre,3,1,4,2.25,3.25,2.25,3.25,2.25,3.4,3.25,3-1,8.5,2025-05-12 16:09:00,14,34,0.5653531955790485,2
1711360,Super,2025-05-12,1900-01-01 14:37:00,Santos,Belo Horizonte,1,0,1,2.35,3.0,2.35,3.0,3.0,3.5,2.35,1-0,7.0,2025-05-12 16:09:00,14,37,0.4558680892337536,2
1711367,Super,2025-05-12,1900-01-01 14:40:00,Bogota,Itaquera,2,1,3,2.75,2.62,2.62,2.75,2.75,3.25,2.62,2-1,9.0,2025-05-12 16:09:00,14,40,0.49143262698975976,2
1711374,Super,2025-05-12,1900-01-01 14:43:00,Penarol,Rio de Janeiro,0,2,2,2.3,3.1,2.3,3.1,3.1,3.4,2.3,0-2,8.5,2025-05-12 16:09:00,14,43,0.4466457434287955,0
1711381,Super,2025-05-12,1900-01-01 14:46:00,La Plata,Agua Branca,1,1,2,2.62,2.7,2.62,2.7,2.7,3.3,2.62,1-1,8.5,2025-05-12 16:09:00,14,46,0.49464068209500606,1
1711387,Super,2025-05-12,1900-01-01 14:49:00,Santos,Bogota,1,3,4,2.35,3.2,2.35,3.2,2.35,3.2,3.2,1-3,10.0,2025-05-12 16:09:00,14,49,0.5537974683544303,0
1711397,Super,2025-05-12,1900-01-01 14:52:00,Avellaneda,Medellin,1,2,3,2.25,3.25,3.25,2.25,2.25,3.4,3.25,1-2,8.5,2025-05-12 16:09:00,14,52,0.5653531955790485,0
1711401,Super,2025-05-12,1900-01-01 14:55:00,Quito,Bogota,0,1,1,2.87,2.55,2.87,2.55,2.55,3.25,2.87,0-1,9.0,2025-05-12 16:09:00,14,55,0.520855475565003,0
1711409,Super,2025-05-12,1900-01-01 14:58:00,Penarol,La Boca,0,0,0,2.5,2.9,2.5,2.9,2.9,3.25,2.5,0-0,9.0,2025-05-12 16:09:00,14,58,0.47379032258064524,1
