Id da partida,Gols time casa,Gols time contra,Gols totais,Odd Casa Vence,Odd Empate,Odd Visitante Vence,PRED_0,PRED_1,PRED_2,PRED_3,PRED_4,PROBABILIDADE,CONFIDENCE_LEVEL,RECOMMENDED_STAKE,Id da partida.1,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa.1,Gols time contra.1,Gols totais.1,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence.1,Odd Empate.1,Odd Visitante Vence.1,Placar Exato,Odd Placar Exato,Data das odds,HORA,COLUNA,PROBABILIDADE.1,OUTCOME
,,,,,,,,,,,,,,,1719653,Copa,2025-05-15,,Senegal,Países Baixos,2,4,6,2.62,2.75,2.62,2.75,2.62,3.3,2.75,2-4,8.5,,,,0.5086054721977052,0
,,,,,,,,,,,,,,,1719661,Copa,2025-05-15,,Sérvia,Bélgica,2,2,4,2.87,2.6,2.87,2.6,2.87,3.2,2.6,2-2,10.0,,,,0.4826964671953857,0
,,,,,,,,,,,,,,,1719666,Copa,2025-05-15,,Irã,Canadá,2,1,3,2.6,2.7,2.7,2.6,2.6,3.5,2.7,2-1,7.0,,,,0.5068439577630035,0
,,,,,,,,,,,,,,,1719677,Copa,2025-05-15,,França,Senegal,1,2,3,2.15,3.5,3.5,2.15,2.15,3.4,3.5,1-2,8.5,,,,0.5858425285206658,0
,,,,,,,,,,,,,,,1719542,Premier,2025-05-15,,Chelsea,Burnley,1,1,2,3.75,2.0,3.75,2.0,2.0,3.6,3.75,1-1,7.0,,,,0.6117021276595744,0
,,,,,,,,,,,,,,,1719546,Premier,2025-05-15,,Leicester,Wolverhampton,1,1,2,2.75,2.5,2.75,2.5,2.5,3.5,2.75,1-1,7.0,,,,0.5173267326732675,0
,,,,,,,,,,,,,,,1719555,Premier,2025-05-15,,Brighton,Islington,2,1,3,3.2,2.2,2.2,3.2,3.2,3.6,2.2,2-1,6.5,,,,0.43202416918429,0
,,,,,,,,,,,,,,,1719560,Premier,2025-05-15,,Everton,Wolverhampton,3,0,3,2.5,2.7,2.7,2.5,2.5,3.6,2.7,3-0,6.5,,,,0.5141342756183745,0
,,,,,,,,,,,,,,,1719567,Premier,2025-05-15,,Liverpool,West Ham,0,0,0,3.4,2.2,3.4,2.2,2.2,3.3,3.4,0-0,9.0,,,,0.576271186440678,0
,,,,,,,,,,,,,,,1719572,Premier,2025-05-15,,Palace,Tottenham,3,0,3,2.9,2.45,2.45,2.9,2.9,3.3,2.45,3-0,8.5,,,,0.4700121163166397,0
,,,,,,,,,,,,,,,1719581,Premier,2025-05-15,,Burnley,West Ham,0,0,0,2.62,2.7,2.62,2.7,2.7,3.3,2.62,0-0,8.5,,,,0.494640682095006,0
,,,,,,,,,,,,,,,1719587,Premier,2025-05-15,,United,Palace,0,0,0,3.8,1.95,3.8,1.95,1.95,3.6,3.8,0-0,7.5,,,,0.6184631803628603,0
,,,,,,,,,,,,,,,1719594,Premier,2025-05-15,,City,Aston,1,2,3,1.86,4.2,4.2,1.86,1.86,3.6,4.2,1-2,7.5,,,,0.6421628189550425,0
,,,,,,,,,,,,,,,1719601,Premier,2025-05-15,,Leeds,Palace,0,2,2,3.2,2.3,3.2,2.3,2.3,3.3,3.2,0-2,8.5,,,,0.5582124656997256,0
,,,,,,,,,,,,,,,1719609,Premier,2025-05-15,,Leicester,Islington,2,0,2,2.6,2.7,2.6,2.7,2.7,3.4,2.6,2-0,7.5,,,,0.4932108626198083,0
,,,,,,,,,,,,,,,1719614,Premier,2025-05-15,,City,Everton,0,0,0,3.6,2.0,3.6,2.0,2.0,3.6,3.6,0-0,6.5,,,,0.6052631578947368,0
,,,,,,,,,,,,,,,1719632,Premier,2025-05-15,,Brighton,Palace,3,1,4,2.55,2.62,2.55,2.62,2.55,3.5,2.62,3-1,6.5,,,,0.5049443009363902,0
,,,,,,,,,,,,,,,1719636,Premier,2025-05-15,,Chelsea,Norwich,3,0,3,1.95,3.8,3.8,1.95,1.95,3.6,3.8,3-0,7.5,,,,0.6184631803628603,0
,,,,,,,,,,,,,,,1719643,Premier,2025-05-15,,Tottenham,Brentford,0,1,1,3.75,2.05,3.75,2.05,2.05,3.4,3.75,0-1,9.0,,,,0.6054455897108456,0
,,,,,,,,,,,,,,,1719650,Premier,2025-05-15,,Liverpool,Leicester,2,2,4,2.25,3.2,2.25,3.2,2.25,3.4,3.2,2-2,7.5,,,,0.5627671978235522,0
