Id da partida,Campeonato,Data,Tempo,Time da casa,Time contra,Gols time casa,Gols time contra,Gols totais,Odd Over 2.5,Odd Under 2.5,Odd Over 3.5,Odd Under 3.5,Odd Casa Vence,Odd Empate,Odd Visitante Vence,Placar Exato,Odd Placar Exato,Data das odds
1770332,Premier,2025-05-30,2:36,Norwich,Burnley,1,1,2,2.75,2.50,2.75,2.50,2.50,3.50,2.75,1-1,7.00,30-05-2025 02:17
1770339,Premier,2025-05-30,2:39,Brighton,Leeds,1,1,2,2.50,2.80,2.50,2.80,2.80,3.40,2.50,1-1,8.00,30-05-2025 02:17
1770346,Premier,2025-05-30,2:42,Liverpool,Chelsea,1,2,3,2.45,2.80,2.80,2.45,2.45,3.50,2.80,1-2,7.50,30-05-2025 02:17
1770353,Premier,2025-05-30,2:45,Palace,Newcastle,2,0,2,2.80,2.40,2.80,2.40,2.40,3.60,2.80,2-0,6.50,30-05-2025 02:17
1770363,Premier,2025-05-30,2:48,Leicester,Chelsea,1,1,2,2.60,2.70,2.60,2.70,2.70,3.40,2.60,1-1,7.50,30-05-2025 02:17
1770367,Premier,2025-05-30,2:51,Wolverhampton,United,1,0,1,2.45,2.75,2.45,2.75,2.75,3.50,2.45,1-0,6.50,30-05-2025 02:17
1770374,Premier,2025-05-30,2:54,City,Newcastle,3,1,4,1.86,4.00,1.86,4.00,1.86,3.80,4.00,3-1,6.00,30-05-2025 02:17
1770381,Premier,2025-05-30,2:57,Chelsea,Aston,1,0,1,3.60,2.05,3.60,2.05,2.05,3.50,3.60,1-0,8.00,30-05-2025 02:17
1770108,Premier,2025-05-30,1:00,Burnley,Leeds,1,1,2,2.62,2.70,2.62,2.70,2.70,3.30,2.62,1-1,8.50,30-05-2025 02:17
1770115,Premier,2025-05-30,1:03,Islington,Everton,0,2,2,3.10,2.25,3.10,2.25,2.25,3.50,3.10,0-2,7.00,30-05-2025 02:17
1770125,Premier,2025-05-30,1:06,Wolverhampton,Brentford,1,2,3,2.10,3.40,3.40,2.10,2.10,3.60,3.40,1-2,7.00,30-05-2025 02:17
1770129,Premier,2025-05-30,1:09,Chelsea,Brighton,2,0,2,3.80,1.95,3.80,1.95,1.95,3.75,3.80,2-0,6.50,30-05-2025 02:17
1770136,Premier,2025-05-30,1:12,West Ham,Leeds,1,2,3,2.50,3.00,3.00,2.50,2.50,3.10,3.00,1-2,11.00,30-05-2025 02:17
1770143,Premier,2025-05-30,1:15,Chelsea,Wolverhampton,2,0,2,3.00,2.30,3.00,2.30,2.30,3.60,3.00,2-0,6.50,30-05-2025 02:17
1770150,Premier,2025-05-30,1:18,Brentford,Leeds,1,1,2,2.62,2.75,2.62,2.75,2.75,3.25,2.62,1-1,9.00,30-05-2025 02:17
1770157,Premier,2025-05-30,1:21,Southampton,United,1,0,1,2.37,3.00,2.37,3.00,3.00,3.40,2.37,1-0,8.00,30-05-2025 02:17
1770164,Premier,2025-05-30,1:24,Tottenham,Brighton,0,2,2,3.80,1.98,3.80,1.98,1.98,3.50,3.80,0-2,7.50,30-05-2025 02:17
1770171,Premier,2025-05-30,1:27,United,West Ham,1,1,2,3.75,2.07,3.75,2.07,2.07,3.40,3.75,1-1,9.00,30-05-2025 02:17
1770178,Premier,2025-05-30,1:30,Leicester,Wolverhampton,1,0,1,2.75,2.50,2.75,2.50,2.50,3.50,2.75,1-0,7.00,30-05-2025 02:17
1770184,Premier,2025-05-30,1:33,West Ham,Aston,2,0,2,3.25,2.30,3.25,2.30,2.30,3.25,3.25,2-0,10.00,30-05-2025 02:17
1770192,Premier,2025-05-30,1:36,Southampton,Norwich,2,1,3,2.15,3.40,3.40,2.15,2.15,3.40,3.40,2-1,8.00,30-05-2025 02:17
1770199,Premier,2025-05-30,1:39,City,United,3,1,4,2.30,3.00,2.30,3.00,2.30,3.50,3.00,3-1,7.00,30-05-2025 02:17
1770206,Premier,2025-05-30,1:42,Aston,Southampton,2,0,2,2.75,2.62,2.75,2.62,2.62,3.30,2.75,2-0,8.50,30-05-2025 02:17
1770213,Premier,2025-05-30,1:45,Everton,Palace,2,1,3,2.20,3.20,3.20,2.20,2.20,3.50,3.20,2-1,7.00,30-05-2025 02:17
1770220,Premier,2025-05-30,1:48,Southampton,Leicester,4,0,4,2.55,2.80,2.55,2.80,2.55,3.30,2.80,4-0,8.50,30-05-2025 02:17
1770230,Premier,2025-05-30,1:51,Brighton,Norwich,0,2,2,2.80,2.40,2.80,2.40,2.40,3.60,2.80,0-2,6.50,30-05-2025 02:17
1770234,Premier,2025-05-30,1:54,United,Leicester,1,1,2,3.40,2.10,3.40,2.10,2.10,3.50,3.40,1-1,7.50,30-05-2025 02:17
1770241,Premier,2025-05-30,1:57,Wolverhampton,Chelsea,2,0,2,2.62,2.60,2.62,2.60,2.60,3.50,2.62,2-0,6.50,30-05-2025 02:17
1769969,Premier,2025-05-30,0:00,Liverpool,Burnley,0,2,2,3.75,2.00,3.75,2.00,2.00,3.60,3.75,0-2,7.00,30-05-2025 02:17
1769976,Premier,2025-05-30,0:03,Brentford,Aston,2,1,3,2.50,2.80,2.80,2.50,2.50,3.30,2.80,2-1,8.50,30-05-2025 02:17
1769983,Premier,2025-05-30,0:06,Everton,Chelsea,0,1,1,2.55,2.70,2.55,2.70,2.70,3.50,2.55,0-1,7.00,30-05-2025 02:17
1769990,Premier,2025-05-30,0:09,West Ham,Watford,1,1,2,3.30,2.25,3.30,2.25,2.25,3.30,3.30,1-1,9.00,30-05-2025 02:17
1769997,Premier,2025-05-30,0:12,Burnley,Wolverhampton,0,3,3,2.80,2.40,2.40,2.80,2.80,3.60,2.40,0-3,6.50,30-05-2025 02:17
1770003,Premier,2025-05-30,0:15,West Ham,Liverpool,1,3,4,2.80,2.55,2.80,2.55,2.80,3.30,2.55,1-3,8.50,30-05-2025 02:17
1770009,Premier,2025-05-30,0:18,City,Leeds,1,1,2,4.00,1.98,4.00,1.98,1.98,3.50,4.00,1-1,8.00,30-05-2025 02:17
1770017,Premier,2025-05-30,0:21,West Ham,Newcastle,2,0,2,3.10,2.30,3.10,2.30,2.30,3.40,3.10,2-0,8.00,30-05-2025 02:17
1770024,Premier,2025-05-30,0:24,Liverpool,Aston,1,0,1,3.60,2.05,3.60,2.05,2.05,3.50,3.60,1-0,8.00,30-05-2025 02:17
1770031,Premier,2025-05-30,0:27,Burnley,Chelsea,0,4,4,3.10,2.25,3.10,2.25,3.10,3.50,2.25,0-4,7.00,30-05-2025 02:17
1770038,Premier,2025-05-30,0:30,Southampton,Everton,2,1,3,2.50,2.80,2.80,2.50,2.50,3.40,2.80,2-1,7.50,30-05-2025 02:17
1770045,Premier,2025-05-30,0:33,Wolverhampton,Aston,2,0,2,3.30,2.15,3.30,2.15,2.15,3.50,3.30,2-0,7.50,30-05-2025 02:17
1770052,Premier,2025-05-30,0:36,Palace,Brighton,3,1,4,2.25,3.00,2.25,3.00,2.25,3.60,3.00,3-1,6.50,30-05-2025 02:17
1770059,Premier,2025-05-30,0:39,West Ham,Norwich,0,5,5,2.15,3.40,2.15,3.40,2.15,3.40,3.40,0-5,8.50,30-05-2025 02:17
1770066,Premier,2025-05-30,0:42,Watford,Palace,1,0,1,2.80,2.50,2.80,2.50,2.50,3.40,2.80,1-0,7.50,30-05-2025 02:17
1770073,Premier,2025-05-30,0:45,Leicester,United,4,2,6,2.90,2.45,2.90,2.45,2.90,3.40,2.45,4-2,7.50,30-05-2025 02:17
1770080,Premier,2025-05-30,0:48,Wolverhampton,Tottenham,0,0,0,2.75,2.55,2.75,2.55,2.55,3.40,2.75,0-0,7.50,30-05-2025 02:17
1770087,Premier,2025-05-30,0:51,Brighton,Everton,2,1,3,2.80,2.40,2.40,2.80,2.80,3.60,2.40,2-1,6.50,30-05-2025 02:17
1770094,Premier,2025-05-30,0:54,Southampton,Liverpool,0,0,0,2.50,2.80,2.50,2.80,2.80,3.40,2.50,0-0,8.00,30-05-2025 02:17
1770101,Premier,2025-05-30,0:57,Tottenham,Leicester,3,0,3,2.30,3.20,3.20,2.30,2.30,3.30,3.20,3-0,9.00,30-05-2025 02:17
1770811,Super,2025-05-30,6:01,Montevideo,Itaquera,1,1,2,2.35,3.00,2.35,3.00,3.00,3.50,2.35,1-1,7.00,30-05-2025 02:18
1770817,Super,2025-05-30,6:04,Medellin,Porto Alegre,2,3,5,2.75,2.70,2.75,2.70,2.75,3.20,2.70,2-3,10.00,30-05-2025 02:18
1770825,Super,2025-05-30,6:07,Asuncion,Montevideo,1,2,3,2.40,2.87,2.87,2.40,2.40,3.50,2.87,1-2,7.00,30-05-2025 02:18
1770831,Super,2025-05-30,6:10,Porto Alegre,Belo Horizonte,1,0,1,2.30,3.10,2.30,3.10,3.10,3.40,2.30,1-0,8.50,30-05-2025 02:18
1770839,Super,2025-05-30,6:13,Buenos Aires,Sao Paulo,1,2,3,2.30,3.00,3.00,2.30,2.30,3.60,3.00,1-2,6.00,30-05-2025 02:18
1770845,Super,2025-05-30,6:16,Agua Branca,Avellaneda,0,0,0,3.30,2.20,3.30,2.20,2.20,3.50,3.30,0-0,7.50,30-05-2025 02:18
1770669,Super,2025-05-30,5:01,Belo Horizonte,Asuncion,3,0,3,1.83,4.33,4.33,1.83,1.83,3.75,4.33,3-0,7.00,30-05-2025 02:18
1770676,Super,2025-05-30,5:04,Santiago,Bogota,1,1,2,2.50,2.80,2.50,2.80,2.80,3.40,2.50,1-1,8.00,30-05-2025 02:18
1770685,Super,2025-05-30,5:07,Santos,La Boca,1,0,1,2.70,2.62,2.70,2.62,2.62,3.30,2.70,1-0,9.00,30-05-2025 02:18
1770695,Super,2025-05-30,5:10,Quito,Asuncion,1,2,3,2.30,3.10,3.10,2.30,2.30,3.40,3.10,1-2,8.00,30-05-2025 02:18
1770699,Super,2025-05-30,5:13,La Plata,Santos,1,1,2,3.00,2.50,3.00,2.50,2.50,3.20,3.00,1-1,10.00,30-05-2025 02:18
1770706,Super,2025-05-30,5:16,Guayaquil,Sao Paulo,2,2,4,2.62,2.55,2.62,2.55,2.62,3.60,2.55,2-2,6.50,30-05-2025 02:18
1770712,Super,2025-05-30,5:19,Quito,Bogota,1,0,1,2.87,2.55,2.87,2.55,2.55,3.25,2.87,1-0,9.00,30-05-2025 02:18
1770719,Super,2025-05-30,5:22,Lima,Santiago,0,1,1,2.75,2.45,2.75,2.45,2.45,3.60,2.75,0-1,6.50,30-05-2025 02:18
1770727,Super,2025-05-30,5:25,Montevideo,Quito,2,1,3,2.60,2.70,2.70,2.60,2.60,3.50,2.70,2-1,7.00,30-05-2025 02:18
1770733,Super,2025-05-30,5:28,Itaquera,Belo Horizonte,1,0,1,2.40,2.87,2.40,2.87,2.87,3.50,2.40,1-0,7.00,30-05-2025 02:18
1770740,Super,2025-05-30,5:31,Asuncion,La Plata,1,0,1,2.50,2.90,2.50,2.90,2.90,3.25,2.50,1-0,9.00,30-05-2025 02:18
1770747,Super,2025-05-30,5:34,Avellaneda,Quito,0,1,1,3.10,2.30,3.10,2.30,2.30,3.40,3.10,0-1,8.00,30-05-2025 02:18
1770755,Super,2025-05-30,5:37,Santos,Lima,1,1,2,3.80,1.98,3.80,1.98,1.98,3.50,3.80,1-1,7.50,30-05-2025 02:18
1770762,Super,2025-05-30,5:40,Avellaneda,Medellin,1,1,2,3.25,2.25,3.25,2.25,2.25,3.40,3.25,1-1,8.50,30-05-2025 02:18
1770768,Super,2025-05-30,5:43,La Boca,Lima,0,1,1,4.20,1.90,4.20,1.90,1.90,3.60,4.20,0-1,7.50,30-05-2025 02:18
1770775,Super,2025-05-30,5:46,Avellaneda,Agua Branca,1,0,1,2.50,2.80,2.50,2.80,2.80,3.50,2.50,1-0,7.00,30-05-2025 02:18
1770783,Super,2025-05-30,5:49,Asuncion,La Boca,1,1,2,2.30,3.10,2.30,3.10,3.10,3.40,2.30,1-1,8.50,30-05-2025 02:18
1770789,Super,2025-05-30,5:52,Sao Paulo,Medellin,2,0,2,3.30,2.15,3.30,2.15,2.15,3.50,3.30,2-0,7.50,30-05-2025 02:18
1770796,Super,2025-05-30,5:55,La Boca,Santos,1,0,1,3.20,2.30,3.20,2.30,2.30,3.30,3.20,1-0,9.00,30-05-2025 02:18
1770805,Super,2025-05-30,5:58,Santiago,La Plata,1,2,3,3.00,2.37,2.37,3.00,3.00,3.40,2.37,1-2,8.00,30-05-2025 02:18
1770531,Super,2025-05-30,4:01,Penarol,Sao Paulo,2,0,2,2.60,2.70,2.60,2.70,2.70,3.40,2.60,2-0,7.50,30-05-2025 02:18
1770537,Super,2025-05-30,4:04,Porto Alegre,Montevideo,0,2,2,3.40,2.15,3.40,2.15,2.15,3.40,3.40,0-2,8.50,30-05-2025 02:18
1770545,Super,2025-05-30,4:07,Quito,Medellin,0,0,0,3.00,2.37,3.00,2.37,2.37,3.40,3.00,0-0,8.50,30-05-2025 02:18
1770551,Super,2025-05-30,4:10,Bogota,Santos,1,0,1,2.75,2.62,2.75,2.62,2.62,3.20,2.75,1-0,10.00,30-05-2025 02:18
1770558,Super,2025-05-30,4:13,Santiago,Agua Branca,1,1,2,2.15,3.25,2.15,3.25,3.25,3.60,2.15,1-1,6.50,30-05-2025 02:18
1770566,Super,2025-05-30,4:16,Itaquera,Santos,2,2,4,2.40,3.00,2.40,3.00,2.40,3.30,3.00,2-2,8.50,30-05-2025 02:18
1770575,Super,2025-05-30,4:19,Penarol,Buenos Aires,1,0,1,2.45,2.87,2.45,2.87,2.87,3.40,2.45,1-0,7.50,30-05-2025 02:18
1770580,Super,2025-05-30,4:22,Bogota,La Plata,0,1,1,2.80,2.70,2.80,2.70,2.70,3.10,2.80,0-1,11.00,30-05-2025 02:18
1770586,Super,2025-05-30,4:25,Lima,Asuncion,1,0,1,2.70,2.60,2.70,2.60,2.60,3.50,2.70,1-0,7.00,30-05-2025 02:18
1770593,Super,2025-05-30,4:28,Bogota,Quito,0,0,0,3.10,2.37,3.10,2.37,2.37,3.25,3.10,0-0,9.00,30-05-2025 02:18
1770601,Super,2025-05-30,4:31,Montevideo,Medellin,1,0,1,2.80,2.50,2.80,2.50,2.50,3.40,2.80,1-0,7.50,30-05-2025 02:18
1770607,Super,2025-05-30,4:34,Quito,Rio de Janeiro,0,2,2,2.30,3.10,2.30,3.10,3.10,3.40,2.30,0-2,7.50,30-05-2025 02:18
1770616,Super,2025-05-30,4:37,Santos,Guayaquil,0,2,2,3.20,2.25,3.20,2.25,2.25,3.50,3.20,0-2,7.50,30-05-2025 02:18
1770622,Super,2025-05-30,4:40,Avellaneda,Rio de Janeiro,1,3,4,2.90,2.45,2.90,2.45,2.90,3.40,2.45,1-3,7.50,30-05-2025 02:18
1770629,Super,2025-05-30,4:43,Itaquera,La Boca,0,3,3,2.55,2.80,2.80,2.55,2.55,3.30,2.80,0-3,8.50,30-05-2025 02:18
1770636,Super,2025-05-30,4:46,Medellin,Quito,1,3,4,2.50,2.80,2.50,2.80,2.50,3.30,2.80,1-3,8.50,30-05-2025 02:18
1770642,Super,2025-05-30,4:49,Rio de Janeiro,Buenos Aires,1,0,1,3.00,2.30,3.00,2.30,2.30,3.60,3.00,1-0,6.50,30-05-2025 02:18
1770649,Super,2025-05-30,4:52,La Plata,Avellaneda,1,0,1,3.10,2.40,3.10,2.40,2.40,3.25,3.10,1-0,9.00,30-05-2025 02:18
1770656,Super,2025-05-30,4:55,Lima,Penarol,0,2,2,2.55,2.80,2.55,2.80,2.80,3.40,2.55,0-2,8.00,30-05-2025 02:18
1770664,Super,2025-05-30,4:58,La Boca,Buenos Aires,0,4,4,2.45,2.87,2.45,2.87,2.45,3.50,2.87,0-4,7.50,30-05-2025 02:18
1770390,Super,2025-05-30,3:01,Belo Horizonte,Rio de Janeiro,0,1,1,3.00,2.30,3.00,2.30,2.30,3.50,3.00,0-1,7.00,30-05-2025 02:18
1770398,Super,2025-05-30,3:04,Agua Branca,Montevideo,3,1,4,1.95,3.80,1.95,3.80,1.95,3.60,3.80,3-1,6.50,30-05-2025 02:18
1770405,Super,2025-05-30,3:07,Porto Alegre,Buenos Aires,3,2,5,2.70,2.62,2.70,2.62,2.70,3.30,2.62,3-2,8.50,30-05-2025 02:18
1770412,Super,2025-05-30,3:10,Santiago,Quito,1,1,2,2.55,2.62,2.55,2.62,2.62,3.50,2.55,1-1,7.00,30-05-2025 02:18
1770418,Super,2025-05-30,3:13,Bogota,Rio de Janeiro,2,1,3,3.00,2.40,2.40,3.00,3.00,3.30,2.40,2-1,8.50,30-05-2025 02:18
1770426,Super,2025-05-30,3:16,Lima,Santos,1,3,4,3.10,2.30,3.10,2.30,3.10,3.50,2.30,1-3,7.50,30-05-2025 02:18
1770432,Super,2025-05-30,3:19,La Plata,Bogota,0,0,0,3.30,2.35,3.30,2.35,2.35,3.10,3.30,0-0,11.00,30-05-2025 02:18
1770440,Super,2025-05-30,3:22,Quito,Montevideo,1,1,2,3.10,2.30,3.10,2.30,2.30,3.50,3.10,1-1,7.00,30-05-2025 02:18
1770447,Super,2025-05-30,3:25,Lima,Guayaquil,2,1,3,2.75,2.50,2.50,2.75,2.75,3.60,2.50,2-1,6.50,30-05-2025 02:18
1770454,Super,2025-05-30,3:28,Asuncion,Medellin,1,3,4,2.50,2.80,2.50,2.80,2.50,3.30,2.80,1-3,8.50,30-05-2025 02:18
1770460,Super,2025-05-30,3:31,Agua Branca,Bogota,1,1,2,3.50,2.15,3.50,2.15,2.15,3.40,3.50,1-1,8.50,30-05-2025 02:18
1770468,Super,2025-05-30,3:34,Buenos Aires,Lima,2,0,2,4.00,1.90,4.00,1.90,1.90,3.75,4.00,2-0,6.50,30-05-2025 02:18
1770474,Super,2025-05-30,3:37,Guayaquil,Rio de Janeiro,0,1,1,2.25,3.10,2.25,3.10,3.10,3.50,2.25,0-1,7.00,30-05-2025 02:18
1770482,Super,2025-05-30,3:40,Penarol,Bogota,1,0,1,2.90,2.55,2.90,2.55,2.55,3.20,2.90,1-0,10.00,30-05-2025 02:18
1770489,Super,2025-05-30,3:43,Belo Horizonte,Sao Paulo,1,1,2,3.40,2.05,3.40,2.05,2.05,3.75,3.40,1-1,6.00,30-05-2025 02:18
1770494,Super,2025-05-30,3:46,Santiago,Itaquera,2,1,3,3.10,2.25,2.25,3.10,3.10,3.50,2.25,2-1,7.00,30-05-2025 02:18
1770503,Super,2025-05-30,3:49,Avellaneda,Buenos Aires,2,0,2,2.55,2.70,2.55,2.70,2.70,3.50,2.55,2-0,7.00,30-05-2025 02:18
1770510,Super,2025-05-30,3:52,Bogota,Asuncion,0,1,1,3.30,2.25,3.30,2.25,2.25,3.30,3.30,0-1,9.00,30-05-2025 02:18
1770516,Super,2025-05-30,3:55,Buenos Aires,Montevideo,0,1,1,3.60,2.00,3.60,2.00,2.00,3.75,3.60,0-1,6.50,30-05-2025 02:18
1770524,Super,2025-05-30,3:58,Guayaquil,Asuncion,2,0,2,3.10,2.30,3.10,2.30,2.30,3.50,3.10,2-0,7.00,30-05-2025 02:18
1770251,Super,2025-05-30,2:01,Rio de Janeiro,Quito,0,0,0,3.75,2.00,3.75,2.00,2.00,3.50,3.75,0-0,7.50,30-05-2025 02:18
1770258,Super,2025-05-30,2:04,Agua Branca,Santos,1,1,2,3.20,2.25,3.20,2.25,2.25,3.40,3.20,1-1,7.50,30-05-2025 02:18
1770265,Super,2025-05-30,2:07,Asuncion,Rio de Janeiro,0,2,2,2.15,3.30,2.15,3.30,3.30,3.50,2.15,0-2,7.50,30-05-2025 02:18
1770271,Super,2025-05-30,2:10,Santiago,Avellaneda,1,0,1,2.40,2.87,2.40,2.87,2.87,3.50,2.40,1-0,7.00,30-05-2025 02:18
1770279,Super,2025-05-30,2:13,Medellin,Sao Paulo,3,0,3,2.75,2.50,2.50,2.75,2.75,3.50,2.50,3-0,7.00,30-05-2025 02:18
1770286,Super,2025-05-30,2:16,Asuncion,Bogota,2,0,2,2.62,2.75,2.62,2.75,2.75,3.25,2.62,2-0,9.00,30-05-2025 02:18
1770292,Super,2025-05-30,2:19,Rio de Janeiro,Porto Alegre,1,0,1,3.60,2.15,3.60,2.15,2.15,3.30,3.60,1-0,9.00,30-05-2025 02:18
1770300,Super,2025-05-30,2:22,Asuncion,Santiago,4,0,4,2.35,3.00,2.35,3.00,2.35,3.50,3.00,4-0,7.00,30-05-2025 02:18
1770306,Super,2025-05-30,2:25,Rio de Janeiro,La Plata,0,0,0,3.40,2.20,3.40,2.20,2.20,3.30,3.40,0-0,9.00,30-05-2025 02:18
1770314,Super,2025-05-30,2:28,Sao Paulo,Penarol,2,1,3,2.25,3.20,3.20,2.25,2.25,3.40,3.20,2-1,7.50,30-05-2025 02:18
1770321,Super,2025-05-30,2:31,La Boca,Agua Branca,0,1,1,2.75,2.55,2.75,2.55,2.55,3.40,2.75,0-1,7.50,30-05-2025 02:18
1770327,Super,2025-05-30,2:34,Montevideo,Asuncion,2,1,3,2.40,2.87,2.87,2.40,2.40,3.50,2.87,2-1,7.00,30-05-2025 02:18
1770335,Super,2025-05-30,2:37,Guayaquil,Avellaneda,4,1,5,2.60,2.70,2.60,2.70,2.60,3.50,2.70,4-1,7.00,30-05-2025 02:18
1770342,Super,2025-05-30,2:40,Porto Alegre,Rio de Janeiro,1,1,2,2.50,2.90,2.50,2.90,2.90,3.25,2.50,1-1,9.00,30-05-2025 02:18
1770348,Super,2025-05-30,2:43,Lima,Itaquera,0,0,0,2.20,3.20,2.20,3.20,3.20,3.50,2.20,0-0,7.00,30-05-2025 02:18
1770359,Super,2025-05-30,2:46,Penarol,Avellaneda,4,2,6,2.62,2.75,2.62,2.75,2.62,3.30,2.75,4-2,8.50,30-05-2025 02:18
1770362,Super,2025-05-30,2:49,Lima,Buenos Aires,1,2,3,3.25,2.15,2.15,3.25,3.25,3.60,2.15,1-2,6.50,30-05-2025 02:18
1770369,Super,2025-05-30,2:52,Penarol,Medellin,1,0,1,3.10,2.37,3.10,2.37,2.37,3.25,3.10,1-0,9.00,30-05-2025 02:18
1770377,Super,2025-05-30,2:55,Quito,Belo Horizonte,3,3,6,3.30,2.15,3.30,2.15,3.30,3.60,2.15,3-3,7.00,30-05-2025 02:18
1770384,Super,2025-05-30,2:58,Guayaquil,Montevideo,4,0,4,2.30,3.00,2.30,3.00,2.30,3.60,3.00,4-0,6.50,30-05-2025 02:18
1770111,Super,2025-05-30,1:01,Belo Horizonte,Avellaneda,4,0,4,2.02,3.60,2.02,3.60,2.02,3.60,3.60,4-0,7.00,30-05-2025 02:18
1770117,Super,2025-05-30,1:04,Sao Paulo,Rio de Janeiro,1,2,3,2.75,2.45,2.45,2.75,2.75,3.50,2.45,1-2,6.50,30-05-2025 02:18
1770124,Super,2025-05-30,1:07,Santiago,Montevideo,1,2,3,2.45,2.70,2.70,2.45,2.45,3.60,2.70,1-2,6.50,30-05-2025 02:18
1770131,Super,2025-05-30,1:10,Sao Paulo,Lima,0,1,1,3.60,2.00,3.60,2.00,2.00,3.75,3.60,0-1,6.50,30-05-2025 02:18
1770139,Super,2025-05-30,1:13,Santos,Belo Horizonte,1,0,1,2.35,3.00,2.35,3.00,3.00,3.50,2.35,1-0,7.00,30-05-2025 02:18
1770146,Super,2025-05-30,1:16,Quito,Itaquera,0,1,1,2.50,2.80,2.50,2.80,2.80,3.40,2.50,0-1,8.00,30-05-2025 02:18
1770152,Super,2025-05-30,1:19,Medellin,Rio de Janeiro,1,0,1,2.25,3.25,2.25,3.25,3.25,3.40,2.25,1-0,8.00,30-05-2025 02:18
1770160,Super,2025-05-30,1:22,Santos,Agua Branca,2,0,2,2.60,2.70,2.60,2.70,2.70,3.40,2.60,2-0,7.50,30-05-2025 02:18
1770166,Super,2025-05-30,1:25,Montevideo,Bogota,0,2,2,2.62,2.70,2.62,2.70,2.70,3.30,2.62,0-2,8.50,30-05-2025 02:18
1770173,Super,2025-05-30,1:28,Santos,Penarol,0,1,1,3.30,2.25,3.30,2.25,2.25,3.30,3.30,0-1,9.00,30-05-2025 02:18
1770183,Super,2025-05-30,1:31,Agua Branca,Lima,0,1,1,4.20,1.85,4.20,1.85,1.85,3.75,4.20,0-1,6.50,30-05-2025 02:18
1770188,Super,2025-05-30,1:34,Bogota,Santiago,0,1,1,3.40,2.15,3.40,2.15,2.15,3.40,3.40,0-1,8.00,30-05-2025 02:18
1770195,Super,2025-05-30,1:37,Asuncion,Penarol,0,0,0,2.75,2.62,2.75,2.62,2.62,3.30,2.75,0-0,8.50,30-05-2025 02:18
1770201,Super,2025-05-30,1:40,Porto Alegre,Guayaquil,1,1,2,3.20,2.30,3.20,2.30,2.30,3.30,3.20,1-1,8.50,30-05-2025 02:18
1770209,Super,2025-05-30,1:43,Avellaneda,Bogota,1,3,4,2.40,3.10,2.40,3.10,2.40,3.25,3.10,1-3,9.00,30-05-2025 02:18
1770216,Super,2025-05-30,1:46,Buenos Aires,Itaquera,0,0,0,2.90,2.37,2.90,2.37,2.37,3.50,2.90,0-0,7.00,30-05-2025 02:18
1770222,Super,2025-05-30,1:49,La Boca,Guayaquil,1,2,3,2.10,3.50,3.50,2.10,2.10,3.50,3.50,1-2,7.50,30-05-2025 02:18
1770229,Super,2025-05-30,1:52,Quito,Lima,1,0,1,3.30,2.15,3.30,2.15,2.15,3.50,3.30,1-0,7.00,30-05-2025 02:18
1770237,Super,2025-05-30,1:55,Itaquera,Penarol,1,2,3,2.20,3.40,3.40,2.20,2.20,3.30,3.40,1-2,9.00,30-05-2025 02:18
1770243,Super,2025-05-30,1:58,Avellaneda,Montevideo,0,1,1,3.30,2.15,3.30,2.15,2.15,3.50,3.30,0-1,7.00,30-05-2025 02:18
1769972,Super,2025-05-30,0:01,Agua Branca,Medellin,2,1,3,2.00,3.75,3.75,2.00,2.00,3.50,3.75,2-1,7.50,30-05-2025 02:18
1769978,Super,2025-05-30,0:04,Montevideo,Lima,2,0,2,3.00,2.25,3.00,2.25,2.25,3.60,3.00,2-0,6.50,30-05-2025 02:18
1769986,Super,2025-05-30,0:07,Itaquera,Asuncion,1,2,3,2.05,3.60,3.60,2.05,2.05,3.50,3.60,1-2,8.00,30-05-2025 02:18
1769992,Super,2025-05-30,0:10,Avellaneda,Guayaquil,0,2,2,3.10,2.30,3.10,2.30,2.30,3.50,3.10,0-2,7.00,30-05-2025 02:18
1769999,Super,2025-05-30,0:13,Bogota,Belo Horizonte,0,2,2,2.25,3.25,2.25,3.25,3.25,3.40,2.25,0-2,8.00,30-05-2025 02:18
1770005,Super,2025-05-30,0:16,Penarol,Quito,0,0,0,2.90,2.45,2.90,2.45,2.45,3.30,2.90,0-0,8.50,30-05-2025 02:18
1770012,Super,2025-05-30,0:19,Belo Horizonte,Santos,1,2,3,2.07,3.50,3.50,2.07,2.07,3.50,3.50,1-2,7.50,30-05-2025 02:18
1770020,Super,2025-05-30,0:22,Agua Branca,Porto Alegre,2,1,3,2.20,3.40,3.40,2.20,2.20,3.30,3.40,2-1,9.00,30-05-2025 02:18
1770026,Super,2025-05-30,0:25,Itaquera,Medellin,0,1,1,3.50,2.10,3.50,2.10,2.10,3.40,3.50,0-1,8.50,30-05-2025 02:18
1770034,Super,2025-05-30,0:28,Guayaquil,Santiago,2,1,3,2.20,3.10,3.10,2.20,2.20,3.60,3.10,2-1,6.50,30-05-2025 02:18
1770042,Super,2025-05-30,0:31,Asuncion,Agua Branca,0,0,0,2.20,3.20,2.20,3.20,3.20,3.50,2.20,0-0,7.00,30-05-2025 02:18
1770048,Super,2025-05-30,0:34,Belo Horizonte,Bogota,4,0,4,1.98,4.00,1.98,4.00,1.98,3.50,4.00,4-0,8.00,30-05-2025 02:18
1770054,Super,2025-05-30,0:37,La Plata,Asuncion,2,2,4,2.10,3.60,2.10,3.60,2.10,3.30,3.60,2-2,9.00,30-05-2025 02:18
